id_operacion,codigo_operacion,id_cliente,id_sede,id_empleado,fecha_operacion,canal,estado,monto_total
204,O00204,60,5,24,2026-04-03,Visita a domicilio,Observado,1697.91
205,O00205,149,1,5,2026-01-08,Consulta presencial,Completado,1748.90
206,O00206,166,1,10,2026-06-01,Cita web,Completado,871.35
207,O00207,69,5,9,17/05/2026,Emergencia veterinaria,Completado,5307.32
208,O00208,154,4,12,2026-03-25,Visita a domicilio,Completado,792.00
209,O00209,79,5,34,2026-04-07,Consulta presencial,Pendiente,1367.75
210,O00210,61,6,5,2026-05-20,Cita web,Observado,1335.81
211,O00211,173,2,40,2026-01-12,Emergencia veterinaria,Completado,870.28
212,O00212,148,5,33,2026-01-15,Visita a domicilio,Completado,560.72
213,O00213,141,4,5,2026-02-03,Consulta presencial,Completado,1080.00
214,O00214,97,2,25,2026-04-12,Cita web,Completado,180.00
215,O00215,147,1,12,2026-03-28,Emergencia veterinaria,Completado,1432.28
216,O00216,188,6,25,2026-01-10,Visita a domicilio,Observado,859.00
217,O00217,67,4,33,09/01/2026,Consulta presencial,Completado,476.00
218,O00218,138,2,4,2026-05-02,Cita web,Completado,125.00
219,O00219,109,4,18,2026-06-10,Emergencia veterinaria,Completado,14.28
220,O00220,180,6,40,13/03/2026,Visita a domicilio,Observado,3282.57
221,O00221,54,1,12,2026-03-06,Consulta presencial,Completado,592.00
222,O00222,166,2,14,2026-01-25,Cita web,Completado,720.00
223,O00223,152,6,19,2026-06-02,Emergencia veterinaria,Completado,3361.56
224,O00224,191,6,12,2026-05-02,Visita a domicilio,Pendiente,5779.98
225,O00225,137,1,29,2026-03-21,Consulta presencial,Completado,456.18
226,O00226,107,4,37,2026-01-04,Cita web,Completado,501.49
227,O00227,121,4,22,2026-02-08,Emergencia veterinaria,Completado,900.00
228,O00228,140,5,19,04/04/2026,Visita a domicilio,Completado,242.00
229,O00229,162,3,13,2026-06-23,Consulta presencial,Completado,549.40
230,O00230,184,4,20,2026-04-23,Cita web,Completado,980.00
231,O00231,37,3,12,2026-02-09,Emergencia veterinaria,Cancelado,850.96
232,O00232,175,2,38,2026-03-03,Visita a domicilio,Pendiente,3405.70
233,O00233,161,1,34,2026-04-10,Consulta presencial,Cancelado,2724.56
234,O00234,120,5,35,25/01/2026,Cita web,Observado,59.67
235,O00235,86,3,15,2026-03-21,Emergencia veterinaria,Pendiente,189.00
236,O00236,22,3,18,2026-04-25,Visita a domicilio,Pendiente,3800.00
237,O00237,73,5,13,2026-03-15,Consulta presencial,Completado,1478.90
238,O00238,93,4,22,2026-01-28,Cita web,Pendiente,182.00
239,O00239,23,5,10,2026-01-09,Emergencia veterinaria,Completado,515.00
240,O00240,188,5,7,2026-02-18,Visita a domicilio,Completado,699.38
241,O00241,141,1,27,2026-04-23,Consulta presencial,Completado,547.35
242,O00242,165,4,22,2026-03-06,Cita web,Cancelado,502.10
243,O00243,156,6,2,2026-04-22,Emergencia veterinaria,Pendiente,245.00
244,O00244,16,5,1,2026-05-22,Visita a domicilio,Completado,1664.26
245,O00245,148,1,37,2026-04-02,Consulta presencial,Pendiente,390.68
246,O00246,34,1,28,2026-05-11,Cita web,Completado,2054.33
247,O00247,108,4,7,2026-02-26,Emergencia veterinaria,Observado,273.00
248,O00248,33,5,1,2026-03-14,Visita a domicilio,Completado,236.00
249,O00249,91,1,21,2026-02-19,Consulta presencial,Cancelado,994.15
250,O00250,106,4,37,2026-06-26,Cita web,Cancelado,2366.48
251,O00251,26,2,33,2026-01-08,Emergencia veterinaria,Pendiente,105.00
252,O00252,181,1,16,09/05/2026,Visita a domicilio,Pendiente,331.00
253,O00253,198,1,19,2026-05-16,Consulta presencial,Completado,1402.77
254,O00254,50,5,4,2026-01-13,Cita web,Completado,380.00
255,O00255,104,4,10,2026-02-22,Emergencia veterinaria,Pendiente,920.98
256,O00256,193,5,1,06/06/2026,Visita a domicilio,Observado,5479.99
257,O00257,156,3,12,2026-05-10,Consulta presencial,Pendiente,777.78
258,O00258,199,5,26,2026-02-07,Cita web,Completado,1044.64
259,O00259,6,2,32,2026-01-11,Emergencia veterinaria,Observado,1019.34
260,O00260,179,5,17,2026-05-16,Visita a domicilio,Completado,462.00
261,O00261,151,1,27,2026-01-28,Consulta presencial,Completado,3562.24
262,O00262,35,4,27,2026-02-07,Cita web,Pendiente,83.00
263,O00263,177,1,16,20/05/2026,Emergencia veterinaria,Completado,1126.02
264,O00264,113,1,19,2026-03-14,Visita a domicilio,Completado,1551.14
265,O00265,89,4,1,2026-01-04,Consulta presencial,Completado,420.00
266,O00266,148,2,31,26/01/2026,Cita web,Completado,50.98
267,O00267,130,6,28,22/05/2026,Emergencia veterinaria,Pendiente,2620.00
268,O00268,121,4,35,2026-06-05,Visita a domicilio,Completado,2380.75
269,O00269,167,5,1,23/05/2026,Consulta presencial,Completado,3547.50
270,O00270,92,1,11,2026-05-27,Cita web,Completado,3132.0
271,O00271,66,2,7,2026-02-04,Emergencia veterinaria,Completado,284.00
272,O00272,83,4,9,2026-01-01,Visita a domicilio,Completado,5454.48
273,O00273,144,4,5,2026-01-03,Consulta presencial,Cancelado,1459.36
274,O00274,28,1,18,2026-06-06,Cita web,Completado,437.67
275,O00275,68,6,2,2026-06-13,Emergencia veterinaria,Pendiente,458.00
276,O00276,125,6,12,2026-03-12,Visita a domicilio,Completado,1037.65
277,O00277,16,1,14,2026-01-02,Consulta presencial,Completado,1386.00
278,O00278,163,1,18,27/03/2026,Cita web,Completado,559.96
279,O00279,115,1,21,2026-05-06,Emergencia veterinaria,Completado,524.67
280,O00280,195,6,2,2026-03-05,Visita a domicilio,Completado,1277.68
281,O00281,172,1,27,2026-04-05,Consulta presencial,Completado,603.00
282,O00282,164,3,3,2026-02-25,Cita web,Completado,5881.47
283,O00283,86,5,38,2026-05-18,Emergencia veterinaria,Completado,435.00
284,O00284,86,4,35,2026-02-20,Visita a domicilio,Completado,5594.43
285,O00285,176,6,17,2026-02-17,Consulta presencial,Completado,150.00
286,O00286,54,2,30,2026-01-08,Cita web,Completado,190.00
287,O00287,134,1,2,2026-03-10,Emergencia veterinaria,Completado,1030.54
288,O00288,142,5,25,2026-03-18,Visita a domicilio,Completado,215.00
289,O00289,10,4,31,2026-06-18,Consulta presencial,Pendiente,120.00
290,O00290,28,3,3,2026-04-02,Cita web,Completado,1167.00
291,O00291,182,6,18,2026-02-08,Emergencia veterinaria,Completado,2434.66
292,O00292,179,1,17,2026-02-27,Visita a domicilio,Pendiente,3513.85
293,O00293,35,2,39,2026-03-14,Consulta presencial,Cancelado,479.00
294,O00294,101,3,34,2026-06-01,Cita web,Pendiente,4439.04
295,O00295,158,5,7,2026-05-05,Emergencia veterinaria,Observado,28.56
296,O00296,124,3,25,2026-05-09,Visita a domicilio,Observado,-3575.77
297,O00297,50,6,9,2026-06-28,Consulta presencial,Completado,2165.61
298,O00298,178,4,19,2026-01-12,Cita web,Pendiente,319.01
299,O00299,93,5,6,11/01/2026,Emergencia veterinaria,Cancelado,977.36
300,O00300,187,1,11,2026-02-05,Visita a domicilio,Completado,3405.70
301,O00301,159,4,15,2026-03-05,Consulta presencial,Completado,415.00
302,O00302,88,5,37,2026-01-24,Cita web,Completado,1792.50
303,O00303,97,5,13,2026-05-28,Emergencia veterinaria,Observado,385.00
304,O00304,25,1,16,2026-05-26,Visita a domicilio,Completado,708.00
305,O00305,97,2,24,2026-05-01,Consulta presencial,Completado,4296.50
306,O00306,23,1,31,2026-04-19,Cita web,Completado,2414.34
307,O00307,147,3,39,2026-04-16,Emergencia veterinaria,Cancelado,592.00
308,O00308,180,3,36,2026-06-25,Visita a domicilio,Completado,717.50
309,O00309,96,5,30,2026-06-21,Consulta presencial,Completado,298.49
310,O00310,9267,2,13,2026-06-12,Cita web,Completado,665.00
311,O00311,176,6,5,2026-01-04,Emergencia veterinaria,Completado,898.10
312,O00312,79,6,28,2026-01-06,Visita a domicilio,Pendiente,4255.00
313,O00313,191,4,1,2026-01-17,Consulta presencial,Completado,282.00
314,O00314,163,5,28,2026-02-08,Cita web,Completado,1128.70
315,O00315,39,5,33,2026-03-04,Emergencia veterinaria,Completado,1946.53
316,O00316,105,5,4,2026-05-19,Visita a domicilio,Completado,559.00
317,O00317,69,2,11,2026-04-06,Consulta presencial,Completado,3405.20
318,O00318,108,3,13,2026-05-24,Cita web,Pendiente,307.40
319,O00319,84,2,39,2026-05-14,Emergencia veterinaria,Completado,557.01
320,O00320,168,5,29,2026-03-11,Visita a domicilio,Pendiente,1133.15
321,O00321,122,5,27,2026-03-13,Consulta presencial,Completado,487.38
322,O00322,13,3,24,2026-04-03,Cita web,Completado,882.41
323,O00323,117,2,37,2026-05-08,Emergencia veterinaria,Completado,124.07
324,O00324,78,3,37,2026-02-04,Visita a domicilio,Completado,3240.00
325,O00325,181,2,34,2026-06-27,Consulta presencial,Completado,1516.28
326,O00326,78,5,35,2026-02-21,Cita web,Completado,1860.23
327,O00327,171,1,6,2026-05-27,Emergencia veterinaria,Completado,284.82
328,O00328,65,3,31,2026-04-28,Visita a domicilio,Completado,1600.45
329,O00329,60,5,12,2026-02-24,Consulta presencial,Completado,16.00
330,O00330,33,1,4,2026-01-17,Cita web,Completado,4844.00
331,O00331,29,5,40,2026-02-06,Emergencia veterinaria,Cancelado,-1175.52
332,O00332,140,2,25,2026-04-02,Visita a domicilio,Pendiente,493.54
333,O00333,10,4,26,2026-05-18,Consulta presencial,Cancelado,1009.64
334,O00334,31,5,10,2026-02-01,Cita web,Pendiente,4172.52
335,O00335,171,1,4,2026-04-15,Emergencia veterinaria,Completado,2911.86
336,O00336,145,4,22,2026-03-13,Visita a domicilio,Completado,2397.44
337,O00337,117,1,16,2026-03-08,Consulta presencial,Cancelado,620.33
338,O00338,167,3,35,2026-03-17,Cita web,Completado,1509.31
339,O00339,4,1,25,2026-01-09,Emergencia veterinaria,Pendiente,3564.56
340,O00340,25,6,36,2026-05-07,Visita a domicilio,Completado,213.00
341,O00341,127,3,31,2026-02-13,Consulta presencial,Completado,136.50
342,O00342,158,2,24,2026-03-12,Cita web,Completado,1234.48
343,O00343,28,2,,2026-03-02,Emergencia veterinaria,Completado,632.00
344,O00344,177,4,31,2026-02-17,Visita a domicilio,Cancelado,411.00
345,O00345,37,6,39,23/05/2026,Consulta presencial,Completado,232.18
346,O00346,24,3,1,2026-01-26,Cita web,Completado,354.00
347,O00347,142,4,23,2026-02-28,Emergencia veterinaria,Observado,1465.08
348,O00348,176,2,32,2026-03-26,Visita a domicilio,Pendiente,570.00
349,O00349,125,6,29,22/03/2026,Consulta presencial,Completado,355.00
350,O00350,127,1,1,2026-01-16,Cita web,Completado,-4424.6
351,O00351,2,3,25,2026-05-26,Emergencia veterinaria,Cancelado,179.62
352,O00352,128,3,11,2026-04-09,Visita a domicilio,Pendiente,1660.75
353,O00353,75,4,10,2026-01-05,Consulta presencial,Completado,2545.52
354,O00354,61,5,20,2026-04-20,Cita web,Completado,371.50
355,O00355,5,3,10,2026-02-07,Emergencia veterinaria,Completado,2710.19
356,O00356,108,1,5,2026-02-12,Visita a domicilio,Cancelado,421.36
357,O00357,169,6,7,2026-01-16,Consulta presencial,Completado,2892.00
358,O00358,6,5,30,2026-01-05,Cita web,Completado,1887.98
359,O00359,40,3,22,2026-05-15,Emergencia veterinaria,Completado,1273.05
360,O00360,153,3,20,2026-04-26,Visita a domicilio,Completado,976.72
361,O00361,100,1,33,2026-04-20,Consulta presencial,Pendiente,40.00
362,O00362,32,2,37,2026-03-02,Cita web,Cancelado,1500.30
363,O00363,74,6,3,2026-02-13,Emergencia veterinaria,Completado,3012.75
364,O00364,182,4,10,2026-03-12,Visita a domicilio,Observado,811.00
365,O00365,169,4,7,2026-03-19,Consulta presencial,Completado,2088.92
366,O00366,45,4,32,2026-02-04,Cita web,Pendiente,152.94
367,O00367,190,6,11,2026-04-27,Emergencia veterinaria,Cancelado,850.00
368,O00368,67,6,3,2026-06-20,Visita a domicilio,Completado,276.10
369,O00369,84,6,39,2026-05-27,Consulta presencial,Completado,547.00
370,O00370,66,6,10,2026-06-07,Cita web,Completado,630.00
371,O00371,108,2,19,2026-03-17,Emergencia veterinaria,Completado,1325.94
372,O00372,200,6,18,2026-03-22,Visita a domicilio,Pendiente,2730.75
373,O00373,19,3,9,2026-04-04,Consulta presencial,Completado,1018.48
374,O00374,153,5,20,2026-02-22,Cita web,Cancelado,1679.07
375,O00375,9634,1,28,2026-06-08,Emergencia veterinaria,Pendiente,196.00
376,O00376,43,2,7,2026-05-28,Visita a domicilio,Pendiente,2049.28
377,O00377,111,5,9,2026-04-24,Consulta presencial,Pendiente,227.50
378,O00378,113,1,33,2026-03-21,Cita web,Cancelado,177.00
379,O00379,102,4,25,2026-02-10,Emergencia veterinaria,Pendiente,5905.46
380,O00380,91,5,38,2026-06-03,Visita a domicilio,Completado,1436.96
381,O00381,7,5,2,2026-01-11,Consulta presencial,Pendiente,1507.00
382,O00382,87,6,9,2026-02-14,Cita web,Completado,1872.53
