id_operacion,codigo_operacion,id_cliente,id_sede,id_empleado,fecha_operacion,canal,estado,monto_total
58,O00058,188,6,36,2026-06-26,Mesa de partes virtual,Completado,1635.64
59,O00059,9,4,21,24/04/2026,Portal tributario,Pendiente,228.00
60,O00060,141,4,16,2026-01-25,Centro MAC,Completado,662.88
61,O00061,141,5,9,2026-06-25,Plataforma municipal,Pendiente,0.00
62,O00062,180,4,8,2026-01-07,Mesa de partes virtual,Completado,35.00
63,O00063,150,6,14,05/02/2026,Portal tributario,Completado,464.87
64,O00064,158,4,33,2026-01-16,Centro MAC,Completado,233.85
65,O00065,46,1,21,2026-01-05,Plataforma municipal,Completado,2735.80
66,O00066,41,6,38,2026-03-22,Mesa de partes virtual,Completado,3717.16
67,O00067,174,2,28,2026-03-07,Portal tributario,Pendiente,455.36
68,O00068,69,5,37,2026-03-21,Centro MAC,Observado,1960.44
69,O00069,148,1,33,2026-02-12,Plataforma municipal,Pendiente,560.00
70,O00070,124,2,13,2026-02-25,Mesa de partes virtual,Completado,2318.35
71,O00071,167,1,26,2026-03-26,Portal tributario,Pendiente,1862.08
72,O00072,162,4,16,2026-05-23,Centro MAC,Completado,1435.28
73,O00073,66,3,14,2026-05-20,Plataforma municipal,Completado,264.28
74,O00074,192,1,23,17/05/2026,Mesa de partes virtual,Completado,261.00
75,O00075,167,6,22,2026-02-21,Portal tributario,Pendiente,2398.61
76,O00076,97,1,17,2026-04-24,Centro MAC,Observado,2472.28
77,O00077,124,6,28,2026-05-26,Plataforma municipal,Observado,42.00
78,O00078,125,3,9,2026-06-16,Mesa de partes virtual,Completado,114.00
79,O00079,92,6,9,2026-06-19,Portal tributario,Completado,165.00
80,O00080,189,3,30,2026-05-05,Centro MAC,Completado,546.82
81,O00081,190,1,21,2026-03-16,Plataforma municipal,Completado,320.64
82,O00082,16,6,14,2026-02-24,Mesa de partes virtual,Observado,49.32
83,O00083,103,1,16,2026-05-05,Portal tributario,Cancelado,1400.40
84,O00084,131,1,40,2026-02-14,Centro MAC,Completado,186.82
85,O00085,195,2,32,2026-01-09,Plataforma municipal,Cancelado,1719.92
86,O00086,110,4,21,21/04/2026,Mesa de partes virtual,Completado,1140.00
87,O00087,196,1,15,2026-04-03,Portal tributario,Completado,1897.40
88,O00088,1,4,24,2026-06-02,Centro MAC,Completado,1669.08
89,O00089,175,3,15,2026-06-07,Plataforma municipal,Completado,42.32
90,O00090,158,4,34,2026-06-15,Mesa de partes virtual,Completado,161.73
91,O00091,71,5,37,2026-03-27,Portal tributario,Completado,1612.08
92,O00092,116,2,8,2026-06-16,Centro MAC,Cancelado,2818.78
93,O00093,25,3,16,2026-05-02,Plataforma municipal,Completado,254.76
94,O00094,110,2,30,2026-02-26,Mesa de partes virtual,Observado,5593.95
95,O00095,5,5,39,2026-06-11,Portal tributario,Completado,196.00
96,O00096,197,3,18,2026-01-04,Centro MAC,Completado,903.04
97,O00097,164,3,11,18/03/2026,Plataforma municipal,Pendiente,1295.00
98,O00098,171,1,16,04/01/2026,Mesa de partes virtual,Observado,5999.93
99,O00099,48,6,29,2026-02-25,Portal tributario,Pendiente,419.75
100,O00100,137,3,40,2026-04-12,Centro MAC,Completado,432.00
101,O00101,106,4,22,28/02/2026,Plataforma municipal,Completado,220.21
102,O00102,72,6,3,2026-05-15,Mesa de partes virtual,Completado,154.98
103,O00103,81,5,7,2026-04-01,Portal tributario,Pendiente,659.76
104,O00104,170,5,16,2026-01-22,Centro MAC,Completado,140.00
105,O00105,74,4,4,2026-05-21,Plataforma municipal,Pendiente,420.73
106,O00106,129,6,5,2026-03-08,Mesa de partes virtual,Completado,587.76
107,O00107,136,4,40,2026-02-18,Portal tributario,Cancelado,93.00
108,O00108,60,3,17,2026-05-06,Centro MAC,Completado,489.28
109,O00109,99,3,16,2026-06-11,Plataforma municipal,Completado,834.76
110,O00110,48,3,6,2026-03-18,Mesa de partes virtual,Completado,874.00
111,O00111,141,5,27,25/04/2026,Portal tributario,Completado,401.60
112,O00112,193,2,10,2026-02-24,Centro MAC,Observado,2100.00
113,O00113,48,5,22,2026-06-01,Plataforma municipal,Completado,24.00
114,O00114,194,4,5,2026-02-28,Mesa de partes virtual,Observado,698.84
115,O00115,118,6,9,2026-04-04,Portal tributario,Cancelado,642.00
116,O00116,57,2,25,2026-01-14,Centro MAC,Completado,140.68
117,O00117,196,3,32,2026-03-07,Plataforma municipal,Pendiente,61.76
118,O00118,152,6,30,2026-04-23,Mesa de partes virtual,Completado,611.55
119,O00119,173,4,28,2026-03-16,Portal tributario,Completado,21.00
120,O00120,15,3,24,2026-03-27,Centro MAC,Completado,299.80
121,O00121,117,3,34,04/02/2026,Plataforma municipal,Completado,550.88
122,O00122,60,3,38,2026-06-26,Mesa de partes virtual,Cancelado,298.34
123,O00123,189,2,2,2026-02-23,Portal tributario,Completado,328.64
124,O00124,114,3,7,18/01/2026,Centro MAC,Completado,165.32
125,O00125,122,2,28,2026-02-06,Plataforma municipal,Completado,485.19
126,O00126,48,5,36,14/02/2026,Mesa de partes virtual,Completado,750.72
127,O00127,54,3,7,2026-05-03,Portal tributario,Completado,111.16
128,O00128,30,2,29,2026-02-21,Centro MAC,Observado,399.02
129,O00129,162,2,27,2026-05-27,Plataforma municipal,Pendiente,132.16
130,O00130,144,3,19,2026-01-12,Mesa de partes virtual,Completado,775.09
131,O00131,172,6,5,2026-01-16,Portal tributario,Pendiente,1713.76
132,O00132,49,5,25,2026-06-06,Centro MAC,Completado,2055.56
133,O00133,1,2,,2026-06-12,Plataforma municipal,Completado,469.84
134,O00134,165,5,25,2026-05-11,Mesa de partes virtual,Completado,806.04
135,O00135,117,6,21,2026-01-22,Portal tributario,Completado,3096.08
136,O00136,120,3,9,2026-05-10,Centro MAC,Completado,4018.18
137,O00137,13,1,39,2026-03-03,Plataforma municipal,Completado,423.29
138,O00138,178,4,2,2026-05-23,Mesa de partes virtual,Completado,681.91
139,O00139,187,1,18,2026-03-25,Portal tributario,Pendiente,1523.00
140,O00140,35,1,3,2026-05-14,Centro MAC,Completado,608.14
141,O00141,71,3,22,2026-05-13,Plataforma municipal,Completado,1025.65
142,O00142,185,4,36,2026-02-09,Mesa de partes virtual,Pendiente,330.58
143,O00143,126,2,39,2026-03-15,Portal tributario,Cancelado,1889.00
144,O00144,190,2,31,2026-04-01,Centro MAC,Completado,57.00
145,O00145,41,4,2,2026-02-17,Plataforma municipal,Completado,5571.59
146,O00146,38,2,40,2026-03-02,Mesa de partes virtual,Pendiente,95.00
147,O00147,169,6,23,2026-04-08,Portal tributario,Cancelado,5034.42
148,O00148,199,4,32,2026-01-06,Centro MAC,Completado,1822.04
149,O00149,170,5,33,2026-02-26,Plataforma municipal,Completado,667.89
150,O00150,88,3,7,2026-05-06,Mesa de partes virtual,Completado,499.64
151,O00151,133,3,26,2026-04-25,Portal tributario,Completado,237.34
152,O00152,130,4,22,2026-02-14,Centro MAC,Pendiente,434.63
153,O00153,130,3,17,2026-01-23,Plataforma municipal,Observado,172.88
154,O00154,39,4,12,2026-04-17,Mesa de partes virtual,Pendiente,280.23
155,O00155,46,1,17,2026-03-21,Portal tributario,Completado,357.36
156,O00156,118,6,3,20/03/2026,Centro MAC,Completado,260.00
157,O00157,66,2,38,2026-06-02,Plataforma municipal,Completado,84.00
158,O00158,33,6,18,2026-05-07,Mesa de partes virtual,Completado,95.00
159,O00159,16,5,23,2026-02-20,Portal tributario,Completado,42.00
160,O00160,140,1,16,2026-02-23,Centro MAC,Completado,1014.00
161,O00161,142,6,25,11/05/2026,Plataforma municipal,Completado,0.00
162,O00162,148,4,5,2026-04-21,Mesa de partes virtual,Pendiente,21.00
163,O00163,130,2,19,2026-02-23,Portal tributario,Completado,297.80
164,O00164,192,4,17,2026-06-28,Centro MAC,Completado,1612.08
165,O00165,24,4,31,2026-05-05,Plataforma municipal,Completado,416.00
166,O00166,55,1,16,2026-05-23,Mesa de partes virtual,Completado,862.38
167,O00167,112,1,17,2026-05-05,Portal tributario,Pendiente,2268.64
168,O00168,58,1,14,2026-01-19,Centro MAC,Completado,559.19
169,O00169,59,4,11,2026-04-09,Plataforma municipal,Pendiente,3002.00
170,O00170,40,2,27,04/03/2026,Mesa de partes virtual,Completado,4227.62
171,O00171,45,5,16,2026-06-05,Portal tributario,Cancelado,112.00
172,O00172,126,6,28,2026-01-27,Centro MAC,Observado,1657.60
173,O00173,116,2,12,2026-06-15,Plataforma municipal,Completado,1306.50
174,O00174,83,6,37,2026-02-18,Mesa de partes virtual,Cancelado,70.00
175,O00175,32,1,4,2026-04-22,Portal tributario,Completado,187.28
176,O00176,188,1,2,2026-05-05,Centro MAC,Completado,335.92
177,O00177,134,6,9,2026-03-18,Plataforma municipal,Completado,161.85
178,O00178,137,3,7,2026-05-24,Mesa de partes virtual,Cancelado,161.73
179,O00179,150,4,7,2026-03-09,Portal tributario,Pendiente,28.00
180,O00180,60,1,28,2026-01-17,Centro MAC,Completado,269.80
181,O00181,150,3,25,2026-05-19,Plataforma municipal,Pendiente,248.96
182,O00182,41,2,4,2026-06-28,Mesa de partes virtual,Completado,266.40
183,O00183,9141,5,8,2026-06-23,Portal tributario,Completado,274.00
184,O00184,101,4,37,2026-03-11,Centro MAC,Completado,250.14
185,O00185,111,2,,2026-04-16,Plataforma municipal,Pendiente,665.46
186,O00186,80,4,34,2026-02-06,Mesa de partes virtual,Completado,79.44
187,O00187,76,5,6,2026-02-22,Portal tributario,Pendiente,487.99
188,O00188,67,5,21,2026-02-11,Centro MAC,Completado,90.16
189,O00189,94,4,2,2026-01-04,Plataforma municipal,Observado,70.00
190,O00190,61,2,9,03/01/2026,Mesa de partes virtual,Completado,814.16
191,O00191,191,4,26,2026-04-10,Portal tributario,Completado,328.37
192,O00192,70,2,10,2026-05-06,Centro MAC,Completado,140.68
193,O00193,198,4,36,2026-02-08,Plataforma municipal,Pendiente,186.82
194,O00194,140,4,20,2026-05-20,Mesa de partes virtual,Pendiente,247.00
195,O00195,121,5,25,2026-02-02,Portal tributario,Completado,1248.72
196,O00196,38,6,36,2026-01-27,Centro MAC,Completado,478.76
197,O00197,187,1,24,2026-05-21,Plataforma municipal,Completado,1045.28
198,O00198,199,5,5,2026-06-12,Mesa de partes virtual,Cancelado,2169.00
199,O00199,122,2,,2026-06-11,Portal tributario,Pendiente,970.38
200,O00200,131,2,25,2026-01-19,Centro MAC,Cancelado,87.08
201,O00201,91,1,4,2026-05-19,Plataforma municipal,Completado,45.08
202,O00202,146,4,30,2026-05-22,Mesa de partes virtual,Completado,1092.04
203,O00203,53,2,14,2026-01-28,Portal tributario,Pendiente,130.44
204,O00204,130,2,,16/02/2026,Centro MAC,Pendiente,321.41
205,O00205,163,4,11,2026-03-10,Plataforma municipal,Cancelado,532.00
206,O00206,130,1,7,2026-04-13,Mesa de partes virtual,Pendiente,288.64
207,O00207,61,6,1,2026-02-15,Portal tributario,Completado,924.14
208,O00208,145,5,37,2026-03-01,Centro MAC,Completado,7.00
209,O00209,192,1,8,2026-06-18,Plataforma municipal,Completado,1133.46
210,O00210,26,2,35,2026-01-04,Mesa de partes virtual,Completado,459.36
211,O00211,192,1,32,2026-05-24,Portal tributario,Completado,166.12
212,O00212,98,4,25,2026-04-27,Centro MAC,Completado,1453.36
213,O00213,104,4,20,2026-02-01,Plataforma municipal,Cancelado,1238.88
214,O00214,99,1,3,2026-01-06,Mesa de partes virtual,Completado,2672.65
215,O00215,76,5,24,2026-05-26,Portal tributario,Pendiente,290.00
216,O00216,129,6,39,2026-06-04,Centro MAC,Pendiente,444.53
217,O00217,56,3,18,2026-04-11,Plataforma municipal,Observado,2356.80
218,O00218,191,3,11,2026-01-21,Mesa de partes virtual,Completado,636.88
219,O00219,54,5,11,2026-04-25,Portal tributario,Pendiente,60.00
220,O00220,179,3,24,08/02/2026,Centro MAC,Pendiente,420.00
221,O00221,88,3,34,2026-02-24,Plataforma municipal,Cancelado,1085.80
222,O00222,2,6,36,2026-05-28,Mesa de partes virtual,Completado,225.88
223,O00223,132,1,13,01/03/2026,Portal tributario,Pendiente,333.96
224,O00224,171,6,31,2026-02-16,Centro MAC,Pendiente,84.00
225,O00225,23,5,24,2026-05-19,Plataforma municipal,Completado,446.28
226,O00226,87,3,12,2026-02-05,Mesa de partes virtual,Completado,3360.00
227,O00227,28,5,11,10/02/2026,Portal tributario,Cancelado,727.70
228,O00228,36,1,29,2026-01-15,Centro MAC,Completado,931.92
229,O00229,97,5,17,2026-01-06,Plataforma municipal,Completado,211.02
230,O00230,9563,5,21,2026-05-18,Mesa de partes virtual,Pendiente,8634.02
231,O00231,102,2,13,2026-04-04,Portal tributario,Completado,1765.44
232,O00232,37,4,21,2026-05-21,Centro MAC,Completado,116.00
233,O00233,25,5,5,07/04/2026,Plataforma municipal,Completado,612.60
234,O00234,52,1,2,2026-05-24,Mesa de partes virtual,Cancelado,728.46
235,O00235,54,1,32,2026-06-08,Portal tributario,Pendiente,2355.70
236,O00236,161,4,9,04/02/2026,Centro MAC,Completado,259.73
237,O00237,195,3,16,2026-01-19,Plataforma municipal,Completado,169.28
238,O00238,101,6,18,25/01/2026,Mesa de partes virtual,Pendiente,152.00
239,O00239,75,4,8,2026-05-26,Portal tributario,Cancelado,462.36
240,O00240,105,1,16,2026-05-09,Centro MAC,Cancelado,4560.41
241,O00241,186,5,9,2026-02-09,Plataforma municipal,Completado,84.00
242,O00242,149,5,8,2026-06-19,Mesa de partes virtual,Completado,445.88
243,O00243,144,1,3,2026-02-11,Portal tributario,Pendiente,435.19
244,O00244,42,1,37,2026-06-27,Centro MAC,Completado,63.00
245,O00245,31,6,19,2026-03-17,Plataforma municipal,Cancelado,467.05
246,O00246,168,1,35,2026-05-18,Mesa de partes virtual,Pendiente,555.48
247,O00247,170,5,19,2026-05-04,Portal tributario,Completado,269.75
248,O00248,87,3,40,2026-05-18,Centro MAC,Completado,128.34
249,O00249,188,5,39,2026-01-03,Plataforma municipal,Pendiente,304.00
250,O00250,32,3,20,2026-05-21,Mesa de partes virtual,Pendiente,135.24
251,O00251,199,2,16,2026-01-10,Portal tributario,Completado,1266.40
252,O00252,142,5,11,2026-01-14,Centro MAC,Pendiente,500.20
253,O00253,151,4,18,2026-02-20,Plataforma municipal,Completado,753.73
254,O00254,80,2,12,2026-05-07,Mesa de partes virtual,Completado,327.82
255,O00255,183,6,31,2026-03-22,Portal tributario,Pendiente,0.00
256,O00256,41,5,32,2026-04-24,Centro MAC,Completado,214.00
257,O00257,65,6,40,11/04/2026,Plataforma municipal,Cancelado,772.06
258,O00258,62,3,16,2026-06-11,Mesa de partes virtual,Cancelado,21.00
259,O00259,41,6,24,2026-03-06,Portal tributario,Completado,2202.73
260,O00260,97,5,12,2026-02-17,Centro MAC,Pendiente,114.00
261,O00261,191,5,5,2026-04-05,Plataforma municipal,Completado,440.48
262,O00262,129,5,38,2026-04-23,Mesa de partes virtual,Completado,1915.96
263,O00263,141,6,7,2026-03-19,Portal tributario,Pendiente,640.08
264,O00264,80,6,8,2026-06-12,Centro MAC,Completado,646.00
265,O00265,116,3,12,2026-03-14,Plataforma municipal,Cancelado,318.16
266,O00266,111,5,4,26/02/2026,Mesa de partes virtual,Completado,463.20
267,O00267,16,1,24,2026-04-23,Portal tributario,Completado,304.00
268,O00268,63,5,36,2026-01-13,Centro MAC,Pendiente,57.00
269,O00269,86,1,1,2026-03-26,Plataforma municipal,Completado,154.40
270,O00270,103,5,8,2026-04-27,Mesa de partes virtual,Completado,4343.37
271,O00271,9,2,38,2026-05-09,Portal tributario,Pendiente,337.88
272,O00272,10,4,8,2026-03-02,Centro MAC,Pendiente,230.68
273,O00273,134,1,26,2026-03-03,Plataforma municipal,Completado,916.00
274,O00274,105,5,17,2026-06-05,Mesa de partes virtual,Completado,270.00
275,O00275,45,6,3,2026-01-23,Portal tributario,Completado,87.32
276,O00276,118,5,32,2026-03-21,Centro MAC,Completado,2452.8
277,O00277,114,1,18,2026-06-08,Plataforma municipal,Pendiente,537.36
278,O00278,104,2,3,2026-06-14,Mesa de partes virtual,Completado,688.70
279,O00279,72,1,19,2026-05-25,Portal tributario,Completado,1630.14
280,O00280,107,5,21,2026-05-11,Centro MAC,Completado,252.00
281,O00281,81,6,11,2026-04-06,Plataforma municipal,Pendiente,1205.56
282,O00282,104,4,12,2026-02-25,Mesa de partes virtual,Completado,4715.22
283,O00283,175,3,14,2026-03-02,Portal tributario,Cancelado,340.34
284,O00284,85,6,15,2026-03-17,Centro MAC,Pendiente,380.00
285,O00285,162,6,6,2026-02-08,Plataforma municipal,Pendiente,365.00
286,O00286,6,1,7,2026-03-21,Mesa de partes virtual,Completado,45.08
287,O00287,71,5,36,2026-05-10,Portal tributario,Completado,949.96
288,O00288,8,6,31,2026-03-14,Centro MAC,Completado,0.00
289,O00289,191,2,30,2026-06-18,Plataforma municipal,Pendiente,82.20
290,O00290,99,2,21,2026-01-19,Mesa de partes virtual,Completado,1074.84
291,O00291,71,1,16,2026-02-27,Portal tributario,Completado,2129.16
292,O00292,144,3,39,2026-03-01,Centro MAC,Pendiente,4283.51
293,O00293,101,5,6,2026-05-06,Plataforma municipal,Completado,1424.00
294,O00294,193,4,31,2026-04-06,Mesa de partes virtual,Completado,459.00
295,O00295,161,5,38,2026-02-14,Portal tributario,Pendiente,495.34
296,O00296,119,3,19,2026-04-12,Centro MAC,Cancelado,21.00
297,O00297,185,5,11,2026-03-17,Plataforma municipal,Completado,510.64
298,O00298,180,1,3,2026-01-02,Mesa de partes virtual,Completado,616.12
299,O00299,99,2,39,2026-06-25,Portal tributario,Completado,174.00
300,O00300,179,4,37,2026-02-28,Centro MAC,Completado,215.68
301,O00301,148,4,40,2026-06-11,Plataforma municipal,Cancelado,92.00
302,O00302,200,3,25,2026-05-21,Mesa de partes virtual,Cancelado,117.00
303,O00303,128,2,35,2026-05-19,Portal tributario,Pendiente,70.34
304,O00304,52,6,30,07/05/2026,Centro MAC,Pendiente,4660.98
305,O00305,95,1,12,2026-01-04,Plataforma municipal,Completado,314.68
306,O00306,12,3,15,2026-03-05,Mesa de partes virtual,Completado,703.52
307,O00307,58,6,23,2026-03-07,Portal tributario,Completado,186.82
308,O00308,97,5,38,2026-01-26,Centro MAC,Completado,1266.41
309,O00309,75,5,30,2026-03-25,Plataforma municipal,Completado,-639.26
310,O00310,172,4,37,2026-04-25,Mesa de partes virtual,Completado,191.00
311,O00311,186,3,17,2026-06-19,Portal tributario,Completado,84.64
312,O00312,60,4,37,2026-02-11,Centro MAC,Completado,962.48
313,O00313,196,2,19,2026-02-19,Plataforma municipal,Pendiente,356.00
314,O00314,12,1,32,2026-03-14,Mesa de partes virtual,Pendiente,90.00
315,O00315,93,4,27,2026-04-02,Portal tributario,Cancelado,171.00
316,O00316,197,4,24,2026-05-06,Centro MAC,Pendiente,1576.72
317,O00317,140,4,23,2026-01-12,Plataforma municipal,Cancelado,2836.88
318,O00318,160,4,11,21/06/2026,Mesa de partes virtual,Completado,2927.70
319,O00319,121,6,18,2026-03-13,Portal tributario,Completado,806.04
320,O00320,159,3,2,2026-02-14,Centro MAC,Pendiente,323.46
321,O00321,152,6,20,2026-05-27,Plataforma municipal,Completado,1031.28
322,O00322,11,1,26,2026-05-17,Mesa de partes virtual,Completado,2252.00
323,O00323,35,5,12,2026-01-03,Portal tributario,Cancelado,862.44
324,O00324,104,1,5,2026-03-25,Centro MAC,Completado,30.88
325,O00325,102,2,31,2026-05-26,Plataforma municipal,Completado,301.40
326,O00326,86,4,29,2026-04-18,Mesa de partes virtual,Completado,2053.87
327,O00327,177,5,17,2026-06-27,Portal tributario,Completado,290.48
328,O00328,154,5,35,2026-06-05,Centro MAC,Completado,215.00
329,O00329,9552,5,29,2026-04-05,Plataforma municipal,Completado,467.52
330,O00330,143,5,35,2026-01-12,Mesa de partes virtual,Completado,1204.00
331,O00331,1,2,31,2026-06-06,Portal tributario,Completado,2934.88
332,O00332,106,5,28,2026-05-25,Centro MAC,Completado,814.68
333,O00333,198,5,13,2026-01-26,Plataforma municipal,Completado,2792.80
334,O00334,71,1,30,2026-02-25,Mesa de partes virtual,Completado,3961.6
335,O00335,52,4,32,2026-03-05,Portal tributario,Completado,550.00
336,O00336,180,4,30,2026-06-04,Centro MAC,Completado,1680.23
337,O00337,156,1,3,2026-01-16,Plataforma municipal,Completado,579.36
338,O00338,14,5,30,2026-06-22,Mesa de partes virtual,Completado,57.00
339,O00339,91,4,26,2026-04-25,Portal tributario,Pendiente,228.00
340,O00340,20,4,22,2026-04-10,Centro MAC,Completado,1040.80
341,O00341,95,3,24,2026-01-08,Plataforma municipal,Completado,570.00
342,O00342,59,5,22,2026-02-01,Mesa de partes virtual,Completado,766.88
343,O00343,160,2,22,2026-01-10,Portal tributario,Completado,2217.36
344,O00344,10,6,4,2026-02-14,Centro MAC,Completado,378.80
345,O00345,37,4,22,2026-02-28,Plataforma municipal,Observado,476.84
346,O00346,80,5,1,2026-04-09,Mesa de partes virtual,Completado,264.97
347,O00347,159,3,31,2026-04-22,Portal tributario,Completado,415.32
348,O00348,27,2,2,2026-03-08,Centro MAC,Observado,351.46
349,O00349,178,5,35,2026-06-16,Plataforma municipal,Completado,615.00
350,O00350,149,3,39,2026-04-09,Mesa de partes virtual,Completado,2275.00
351,O00351,47,3,2,2026-06-25,Portal tributario,Completado,1290.29
352,O00352,20,4,39,2026-05-09,Centro MAC,Completado,533.76
353,O00353,92,3,9,2026-01-25,Plataforma municipal,Cancelado,269.75
354,O00354,20,4,8,2026-02-04,Mesa de partes virtual,Completado,0.00
355,O00355,105,5,,2026-06-12,Portal tributario,Completado,380.00
356,O00356,119,2,8,2026-05-24,Centro MAC,Completado,36.00
357,O00357,157,5,11,2026-06-14,Plataforma municipal,Completado,882.42
358,O00358,123,1,30,2026-02-04,Mesa de partes virtual,Completado,129.00
359,O00359,78,4,33,2026-02-13,Portal tributario,Completado,423.00
360,O00360,82,1,20,2026-04-03,Centro MAC,Pendiente,114.00
361,O00361,133,5,1,21/06/2026,Plataforma municipal,Completado,310.97
362,O00362,137,4,24,2026-05-01,Mesa de partes virtual,Cancelado,1927.28
363,O00363,3,3,6,2026-02-20,Portal tributario,Completado,554.43
364,O00364,123,2,34,2026-04-04,Centro MAC,Cancelado,620.01
365,O00365,11,5,39,2026-01-21,Plataforma municipal,Completado,21.00
366,O00366,39,4,38,2026-03-03,Mesa de partes virtual,Observado,35.00
367,O00367,170,4,12,2026-05-17,Portal tributario,Completado,1149.35
368,O00368,109,6,16,2026-03-27,Centro MAC,Completado,281.34
369,O00369,120,4,19,2026-01-09,Plataforma municipal,Observado,2157.00
370,O00370,81,2,27,2026-05-27,Mesa de partes virtual,Completado,1025.18
371,O00371,9144,6,33,2026-05-03,Portal tributario,Completado,284.00
372,O00372,167,4,40,2026-01-08,Centro MAC,Pendiente,228.00
373,O00373,129,3,35,2026-03-11,Plataforma municipal,Completado,687.52
374,O00374,50,5,21,2026-01-17,Mesa de partes virtual,Completado,32.88
375,O00375,189,2,20,2026-03-08,Portal tributario,Observado,1728.00
376,O00376,13,1,2,13/05/2026,Centro MAC,Observado,58.00
377,O00377,188,5,17,2026-03-03,Plataforma municipal,Observado,93.48
378,O00378,43,6,8,2026-01-12,Mesa de partes virtual,Pendiente,229.60
379,O00379,164,5,6,2026-04-28,Portal tributario,Completado,70.34
380,O00380,96,2,23,2026-01-17,Centro MAC,Pendiente,98.64
381,O00381,192,5,31,2026-03-09,Plataforma municipal,Completado,0.00
