id_operacion,codigo_operacion,id_cliente,id_sede,id_empleado,fecha_operacion,canal,estado,monto_total
37,O00037,111,4,26,2026-06-14,Campus,Completado,1850.00
38,O00038,194,2,27,2026-06-05,Aula virtual,Completado,6244.00
39,O00039,62,5,9,2026-04-01,Portal del estudiante,Pendiente,7140.00
40,O00040,115,4,8,2026-02-05,Admisión telefónica,Completado,1056.00
41,O00041,97,5,28,2026-05-06,Campus,Completado,3888.00
42,O00042,143,6,37,22/01/2026,Aula virtual,Completado,1040.00
43,O00043,24,5,31,2026-02-28,Portal del estudiante,Cancelado,500.00
44,O00044,64,5,37,2026-03-26,Admisión telefónica,Observado,1160.00
45,O00045,46,6,37,2026-05-04,Campus,Cancelado,-3058.78
46,O00046,84,5,14,2026-03-21,Aula virtual,Completado,8930.00
47,O00047,57,1,25,2026-06-03,Portal del estudiante,Observado,4984.00
48,O00048,146,4,19,2026-05-18,Admisión telefónica,Pendiente,4164.00
49,O00049,70,3,31,2026-03-21,Campus,Completado,1200.00
50,O00050,154,2,21,2026-06-24,Aula virtual,Completado,10144.00
51,O00051,185,4,4,2026-06-23,Portal del estudiante,Completado,1200.00
52,O00052,109,6,28,2026-02-09,Admisión telefónica,Completado,10976.00
53,O00053,188,4,11,2026-01-17,Campus,Cancelado,3100.00
54,O00054,44,5,27,2026-03-22,Aula virtual,Cancelado,4320.00
55,O00055,61,1,5,2026-05-06,Portal del estudiante,Completado,6314.00
56,O00056,127,3,40,2026-04-16,Admisión telefónica,Completado,2088.00
57,O00057,13,6,19,2026-05-01,Campus,Completado,536.00
58,O00058,193,5,39,2026-05-15,Aula virtual,Pendiente,2718.00
59,O00059,88,3,33,2026-03-03,Portal del estudiante,Cancelado,1570.00
60,O00060,2,3,10,2026-04-27,Admisión telefónica,Cancelado,7848.00
61,O00061,110,4,6,2026-05-19,Campus,Cancelado,3214.00
62,O00062,130,3,9,2026-06-18,Aula virtual,Cancelado,9312.00
63,O00063,68,5,29,12/01/2026,Portal del estudiante,Completado,7992.00
64,O00064,97,1,23,2026-02-16,Admisión telefónica,Completado,420.00
65,O00065,90,1,9,2026-03-19,Campus,Pendiente,2620.00
66,O00066,125,4,13,2026-06-16,Aula virtual,Completado,712.00
67,O00067,77,5,8,2026-03-02,Portal del estudiante,Observado,9460.00
68,O00068,2,4,22,2026-06-18,Admisión telefónica,Completado,5496.00
69,O00069,159,1,6,2026-03-05,Campus,Pendiente,4930.00
70,O00070,66,4,10,2026-05-24,Aula virtual,Completado,5356.00
71,O00071,93,3,2,2026-04-05,Portal del estudiante,Cancelado,4272.00
72,O00072,140,6,2,2026-04-14,Admisión telefónica,Completado,3512.00
73,O00073,31,6,7,2026-02-03,Campus,Cancelado,3560.00
74,O00074,57,5,3,2026-01-12,Aula virtual,Cancelado,-2754.37
75,O00075,180,4,19,2026-03-23,Portal del estudiante,Cancelado,1980.00
76,O00076,187,1,30,2026-01-24,Admisión telefónica,Completado,1424.00
77,O00077,134,5,22,2026-03-05,Campus,Cancelado,140.00
78,O00078,9,4,38,2026-05-22,Aula virtual,Observado,6538.00
79,O00079,118,4,39,2026-04-04,Portal del estudiante,Completado,3196.00
80,O00080,95,5,18,2026-05-16,Admisión telefónica,Completado,1894.58
81,O00081,82,4,39,2026-06-22,Campus,Observado,2257.52
82,O00082,8,1,36,2026-04-10,Aula virtual,Completado,7896.00
83,O00083,196,3,10,2026-04-03,Portal del estudiante,Completado,2484.00
84,O00084,29,3,35,2026-01-12,Admisión telefónica,Completado,1272.00
85,O00085,125,3,20,2026-06-13,Campus,Completado,420.00
86,O00086,61,3,7,2026-05-26,Aula virtual,Completado,2756.00
87,O00087,28,4,14,2026-02-06,Portal del estudiante,Completado,760.00
88,O00088,84,1,4,22/01/2026,Admisión telefónica,Pendiente,1182.00
89,O00089,51,3,19,2026-03-23,Campus,Pendiente,12192.00
90,O00090,5,1,1,2026-05-18,Aula virtual,Cancelado,360.00
91,O00091,133,1,27,2026-01-02,Portal del estudiante,Completado,10060.47
92,O00092,122,3,22,15/03/2026,Admisión telefónica,Completado,1416.00
93,O00093,156,3,1,2026-06-04,Campus,Pendiente,2496.00
94,O00094,78,2,26,2026-03-05,Aula virtual,Observado,2710.00
95,O00095,50,1,4,2026-03-27,Portal del estudiante,Pendiente,1240.00
96,O00096,35,6,21,2026-06-14,Admisión telefónica,Completado,8420.00
97,O00097,53,1,28,2026-03-01,Campus,Completado,4008.00
98,O00098,179,1,12,2026-03-06,Aula virtual,Cancelado,9427.89
99,O00099,43,1,37,2026-02-13,Portal del estudiante,Completado,12510.00
100,O00100,150,6,12,2026-05-04,Admisión telefónica,Completado,1064.00
101,O00101,168,6,4,2026-02-02,Campus,Completado,9764.00
102,O00102,117,3,36,2026-01-24,Aula virtual,Completado,8400.00
103,O00103,27,5,25,2026-06-10,Portal del estudiante,Completado,1272.00
104,O00104,117,3,2,2026-04-13,Admisión telefónica,Completado,10400.00
105,O00105,67,6,23,2026-03-01,Campus,Pendiente,6176.00
106,O00106,143,1,16,2026-05-10,Aula virtual,Completado,1860.00
107,O00107,139,4,10,2026-04-09,Portal del estudiante,Completado,2664.00
108,O00108,33,3,16,2026-06-28,Admisión telefónica,Pendiente,18560.00
109,O00109,178,4,12,2026-03-14,Campus,Completado,1060.00
110,O00110,154,5,27,2026-03-25,Aula virtual,Completado,824.04
111,O00111,69,3,19,2026-05-19,Portal del estudiante,Completado,2248.00
112,O00112,195,3,26,2026-03-11,Admisión telefónica,Completado,5624.00
113,O00113,91,3,36,2026-01-21,Campus,Pendiente,996.00
114,O00114,90,3,30,2026-02-11,Aula virtual,Completado,8804.00
115,O00115,166,1,4,2026-03-21,Portal del estudiante,Observado,2832.00
116,O00116,145,6,35,2026-06-26,Admisión telefónica,Cancelado,2700.00
117,O00117,115,3,12,2026-03-17,Campus,Completado,1462.00
118,O00118,9747,5,8,2026-01-24,Aula virtual,Completado,4854.00
119,O00119,136,5,5,2026-03-26,Portal del estudiante,Completado,7454.00
120,O00120,93,3,38,2026-02-01,Admisión telefónica,Completado,9446.00
121,O00121,134,5,2,2026-05-08,Campus,Observado,2694.00
122,O00122,4,2,35,2026-05-26,Aula virtual,Completado,3120.00
123,O00123,145,3,1,2026-04-24,Portal del estudiante,Pendiente,9192.00
124,O00124,45,2,32,2026-03-16,Admisión telefónica,Completado,4908.00
125,O00125,67,3,,2026-02-10,Campus,Cancelado,4304.00
126,O00126,84,5,38,2026-02-22,Aula virtual,Completado,4680.00
127,O00127,81,4,5,2026-02-01,Portal del estudiante,Completado,1476.00
128,O00128,176,3,22,2026-03-22,Admisión telefónica,Completado,140.00
129,O00129,198,6,16,2026-01-14,Campus,Completado,8620.00
130,O00130,177,5,20,2026-04-12,Aula virtual,Completado,4168.00
131,O00131,150,1,26,2026-04-07,Portal del estudiante,Completado,7160.00
132,O00132,81,1,40,02/03/2026,Admisión telefónica,Completado,160.00
133,O00133,42,4,4,2026-03-21,Campus,Pendiente,5904.00
134,O00134,180,6,23,2026-05-26,Aula virtual,Completado,10232.00
135,O00135,190,2,5,2026-03-19,Portal del estudiante,Completado,4808.00
136,O00136,166,3,,2026-06-26,Admisión telefónica,Pendiente,536.00
137,O00137,78,2,30,2026-06-27,Campus,Completado,1316.00
138,O00138,88,1,11,17/02/2026,Aula virtual,Pendiente,1252.00
139,O00139,2,5,37,2026-03-21,Portal del estudiante,Cancelado,540.00
140,O00140,166,4,27,04/03/2026,Admisión telefónica,Completado,6024.00
141,O00141,43,3,26,2026-05-17,Campus,Completado,840.00
142,O00142,165,1,37,2026-05-13,Aula virtual,Observado,5154.23
143,O00143,130,3,3,2026-06-13,Portal del estudiante,Completado,2383.42
144,O00144,94,2,35,2026-05-18,Admisión telefónica,Completado,4418.00
145,O00145,142,1,,2026-01-26,Campus,Completado,3080.00
146,O00146,20,3,22,2026-04-07,Aula virtual,Observado,7658.00
147,O00147,154,5,22,2026-03-15,Portal del estudiante,Completado,562.17
148,O00148,186,2,33,2026-01-09,Admisión telefónica,Completado,7290.00
149,O00149,87,6,6,2026-02-26,Campus,Completado,5628.00
150,O00150,135,2,,27/05/2026,Aula virtual,Observado,8084.00
151,O00151,24,1,26,2026-05-24,Portal del estudiante,Completado,4650.00
152,O00152,198,3,15,2026-03-03,Admisión telefónica,Completado,4904.00
153,O00153,74,2,3,2026-06-07,Campus,Completado,2512.00
154,O00154,151,2,26,2026-06-15,Aula virtual,Pendiente,2448.00
155,O00155,19,2,17,2026-02-10,Portal del estudiante,Completado,712.00
156,O00156,37,2,7,2026-04-26,Admisión telefónica,Completado,586.00
157,O00157,87,2,21,2026-02-05,Campus,Completado,2100.00
158,O00158,8,4,14,2026-04-23,Aula virtual,Cancelado,4716.00
159,O00159,164,2,1,2026-03-14,Portal del estudiante,Observado,5144.00
160,O00160,166,6,,2026-02-02,Admisión telefónica,Completado,4044.00
161,O00161,178,2,24,2026-02-17,Campus,Completado,2820.00
162,O00162,48,4,16,2026-02-18,Aula virtual,Pendiente,7992.00
163,O00163,54,5,32,2026-06-16,Portal del estudiante,Completado,4226.00
164,O00164,26,5,35,2026-05-08,Admisión telefónica,Observado,1568.00
165,O00165,131,3,21,2026-01-26,Campus,Completado,1048.00
166,O00166,109,5,5,2026-04-26,Aula virtual,Completado,2198.00
167,O00167,32,3,20,2026-04-04,Portal del estudiante,Cancelado,2836.00
168,O00168,136,2,36,2026-03-02,Admisión telefónica,Observado,360.00
169,O00169,98,1,17,2026-01-01,Campus,Completado,5240.00
170,O00170,179,6,13,2026-01-12,Aula virtual,Completado,480.00
171,O00171,132,3,38,2026-04-24,Portal del estudiante,Pendiente,2224.00
172,O00172,36,2,37,2026-06-06,Admisión telefónica,Pendiente,1104.00
173,O00173,139,2,38,24/05/2026,Campus,Cancelado,2300.00
174,O00174,175,4,31,2026-01-13,Aula virtual,Completado,540.00
175,O00175,87,3,34,2026-02-17,Portal del estudiante,Completado,7642.00
176,O00176,25,3,33,2026-03-21,Admisión telefónica,Completado,2208.00
177,O00177,95,2,18,2026-05-18,Campus,Cancelado,7316.00
178,O00178,61,2,30,2026-03-21,Aula virtual,Completado,7288.00
179,O00179,184,4,16,2026-02-20,Portal del estudiante,Pendiente,4192.00
180,O00180,101,3,11,2026-06-19,Admisión telefónica,Completado,7132.00
181,O00181,138,5,1,2026-03-25,Campus,Observado,7248.00
182,O00182,5,3,4,2026-03-06,Aula virtual,Observado,15140.00
183,O00183,118,6,13,07/04/2026,Portal del estudiante,Pendiente,8960.00
184,O00184,118,4,9,2026-04-18,Admisión telefónica,Completado,1560.00
185,O00185,155,4,15,2026-06-02,Campus,Pendiente,7390.00
186,O00186,31,1,4,2026-05-21,Aula virtual,Completado,268.00
187,O00187,168,4,38,2026-02-16,Portal del estudiante,Cancelado,6356.00
188,O00188,100,1,25,2026-01-17,Admisión telefónica,Completado,290.00
189,O00189,33,2,28,2026-04-18,Campus,Completado,9796.00
190,O00190,157,4,2,2026-06-22,Aula virtual,Pendiente,6068.00
191,O00191,159,1,40,2026-04-07,Portal del estudiante,Completado,792.00
192,O00192,59,1,26,2026-06-06,Admisión telefónica,Pendiente,680.00
193,O00193,109,1,15,2026-02-26,Campus,Cancelado,4242.00
194,O00194,190,5,9,2026-05-19,Aula virtual,Cancelado,1908.00
195,O00195,114,2,24,2026-06-01,Portal del estudiante,Pendiente,1358.00
196,O00196,180,3,3,2026-03-21,Admisión telefónica,Completado,4880.00
197,O00197,194,6,6,2026-01-16,Campus,Completado,1420.00
198,O00198,83,4,34,2026-02-03,Aula virtual,Cancelado,870.00
199,O00199,167,1,11,25/03/2026,Portal del estudiante,Pendiente,7492.00
200,O00200,137,2,6,2026-06-03,Admisión telefónica,Pendiente,3700.00
201,O00201,182,4,14,2026-04-09,Campus,Pendiente,444.00
202,O00202,129,4,34,2026-06-15,Aula virtual,Completado,7724.00
203,O00203,79,3,23,2026-06-09,Portal del estudiante,Completado,6822.00
204,O00204,29,5,5,2026-05-23,Admisión telefónica,Observado,700.00
205,O00205,91,2,19,2026-03-06,Campus,Completado,1580.00
206,O00206,187,2,19,2026-05-12,Aula virtual,Pendiente,1020.00
207,O00207,43,1,28,2026-04-10,Portal del estudiante,Completado,2604.00
208,O00208,1,3,3,2026-02-09,Admisión telefónica,Pendiente,190.00
209,O00209,7,6,,2026-06-04,Campus,Completado,3868.00
210,O00210,75,2,19,2026-05-09,Aula virtual,Completado,906.00
211,O00211,9703,4,31,2026-06-15,Portal del estudiante,Pendiente,12180.00
212,O00212,158,1,29,2026-04-20,Admisión telefónica,Cancelado,636.00
213,O00213,54,1,27,2026-04-26,Campus,Cancelado,6294.00
214,O00214,116,5,26,2026-02-16,Aula virtual,Completado,3372.00
215,O00215,147,5,17,28/06/2026,Portal del estudiante,Observado,3144.00
216,O00216,193,4,34,2026-06-03,Admisión telefónica,Completado,3042.00
217,O00217,16,6,2,2026-02-03,Campus,Pendiente,4034.00
218,O00218,1,2,33,2026-05-05,Aula virtual,Completado,-326.52
219,O00219,107,4,33,2026-05-11,Portal del estudiante,Completado,3800.00
220,O00220,17,4,16,2026-02-09,Admisión telefónica,Cancelado,2040.00
221,O00221,194,2,34,2026-01-12,Campus,Completado,2800.00
222,O00222,108,2,4,05/06/2026,Aula virtual,Cancelado,1880.00
223,O00223,177,1,27,2026-02-23,Portal del estudiante,Pendiente,4432.00
224,O00224,148,4,10,2026-04-28,Admisión telefónica,Completado,268.00
225,O00225,169,1,17,2026-04-22,Campus,Pendiente,3104.00
226,O00226,181,3,36,2026-05-25,Aula virtual,Completado,6227.72
227,O00227,173,5,15,2026-01-26,Portal del estudiante,Completado,420.00
228,O00228,164,4,40,2026-01-26,Admisión telefónica,Completado,9456.00
229,O00229,103,5,2,2026-05-01,Campus,Pendiente,2072.00
230,O00230,47,2,24,2026-02-23,Aula virtual,Cancelado,1450.00
231,O00231,161,1,20,2026-01-27,Portal del estudiante,Cancelado,4124.00
232,O00232,106,6,23,2026-03-23,Admisión telefónica,Completado,1080.00
233,O00233,39,3,26,2026-05-16,Campus,Pendiente,-559.44
234,O00234,115,3,20,2026-02-05,Aula virtual,Completado,3120.00
235,O00235,9400,1,8,2026-02-02,Portal del estudiante,Completado,2760.00
236,O00236,106,6,29,2026-05-19,Admisión telefónica,Cancelado,2152.00
237,O00237,185,3,37,10/05/2026,Campus,Completado,3366.00
238,O00238,55,1,33,2026-06-26,Aula virtual,Completado,7340.00
239,O00239,101,3,35,2026-06-22,Portal del estudiante,Pendiente,5436.00
240,O00240,48,1,27,2026-04-19,Admisión telefónica,Pendiente,7534.00
241,O00241,91,4,11,2026-02-22,Campus,Cancelado,2524.00
242,O00242,188,2,31,11/05/2026,Aula virtual,Cancelado,10532.00
243,O00243,181,3,35,2026-01-22,Portal del estudiante,Completado,6888.00
244,O00244,178,6,2,2026-04-23,Admisión telefónica,Cancelado,5508.00
245,O00245,62,1,30,2026-01-02,Campus,Completado,2220.00
246,O00246,92,2,9,2026-01-05,Aula virtual,Completado,684.00
247,O00247,7,4,18,2026-04-16,Portal del estudiante,Completado,760.00
248,O00248,90,4,35,2026-04-21,Admisión telefónica,Pendiente,1160.00
249,O00249,50,1,3,2026-04-04,Campus,Pendiente,3752.00
250,O00250,94,3,18,2026-04-15,Aula virtual,Observado,1608.00
251,O00251,108,6,7,02/04/2026,Portal del estudiante,Completado,2380.00
252,O00252,172,1,8,2026-04-19,Admisión telefónica,Pendiente,720.00
253,O00253,37,3,17,2026-03-23,Campus,Completado,2280.00
254,O00254,75,2,23,2026-04-14,Aula virtual,Completado,3044.00
255,O00255,142,2,35,2026-02-13,Portal del estudiante,Completado,6744.00
256,O00256,61,4,3,2026-03-08,Admisión telefónica,Completado,6328.00
257,O00257,162,5,25,2026-06-04,Campus,Pendiente,13424.00
258,O00258,181,5,10,2026-05-12,Aula virtual,Completado,2324.00
259,O00259,157,2,13,2026-04-04,Portal del estudiante,Completado,7788.00
260,O00260,131,6,40,2026-05-02,Admisión telefónica,Observado,5680.00
261,O00261,9528,3,17,2026-04-11,Campus,Completado,5614.00
262,O00262,118,1,6,2026-04-14,Aula virtual,Completado,1378.00
263,O00263,163,5,35,2026-03-14,Portal del estudiante,Cancelado,4328.00
264,O00264,35,1,7,2026-06-04,Admisión telefónica,Observado,4732.00
265,O00265,97,6,28,2026-02-12,Campus,Pendiente,5292.00
266,O00266,159,3,33,2026-06-07,Aula virtual,Completado,3900.00
267,O00267,95,2,28,2026-02-13,Portal del estudiante,Completado,1648.00
268,O00268,199,3,36,2026-01-25,Admisión telefónica,Completado,6458.00
269,O00269,187,6,5,2026-02-06,Campus,Completado,9320.00
270,O00270,78,4,22,2026-03-05,Aula virtual,Completado,10052.00
271,O00271,162,5,19,23/01/2026,Portal del estudiante,Completado,2466.00
272,O00272,29,4,28,2026-04-14,Admisión telefónica,Completado,8450.00
273,O00273,164,4,40,2026-03-02,Campus,Pendiente,12252.00
274,O00274,38,6,37,2026-06-15,Aula virtual,Completado,3192.00
275,O00275,177,1,6,2026-05-26,Portal del estudiante,Cancelado,3732.00
276,O00276,181,2,16,2026-03-07,Admisión telefónica,Pendiente,4012.00
277,O00277,60,6,8,2026-05-25,Campus,Observado,1056.00
278,O00278,193,1,18,26/02/2026,Aula virtual,Completado,11328.00
279,O00279,140,1,9,2026-05-07,Portal del estudiante,Completado,2952.00
280,O00280,100,1,15,2026-06-25,Admisión telefónica,Cancelado,18082.00
281,O00281,97,1,29,2026-05-21,Campus,Observado,380.00
282,O00282,24,3,17,2026-06-08,Aula virtual,Completado,754.18
283,O00283,116,5,34,2026-03-21,Portal del estudiante,Completado,9172.00
284,O00284,163,5,36,2026-01-18,Admisión telefónica,Completado,13024.00
285,O00285,143,6,20,2026-05-22,Campus,Completado,13032.00
286,O00286,157,2,2,2026-02-03,Aula virtual,Pendiente,8836.00
287,O00287,175,4,2,2026-05-11,Portal del estudiante,Completado,-827.04
288,O00288,147,5,9,16/05/2026,Admisión telefónica,Completado,3120.00
289,O00289,143,2,17,2026-02-03,Campus,Completado,2284.00
290,O00290,107,2,6,2026-03-03,Aula virtual,Completado,2850.00
291,O00291,12,1,19,2026-04-24,Portal del estudiante,Completado,2136.00
292,O00292,9745,5,36,2026-05-16,Admisión telefónica,Completado,1680.00
293,O00293,122,6,34,2026-02-07,Campus,Completado,6156.00
294,O00294,89,4,39,2026-01-25,Aula virtual,Pendiente,2632.00
295,O00295,19,5,4,2026-01-24,Portal del estudiante,Completado,8552.00
296,O00296,15,1,7,2026-01-05,Admisión telefónica,Completado,4740.00
297,O00297,199,2,10,2026-01-19,Campus,Completado,4929.2
298,O00298,101,3,3,2026-02-15,Aula virtual,Completado,4080.00
299,O00299,81,2,24,2026-02-20,Portal del estudiante,Completado,1264.00
300,O00300,172,4,22,2026-02-04,Admisión telefónica,Completado,11068.00
301,O00301,49,3,36,2026-05-02,Campus,Completado,5404.00
302,O00302,82,4,27,2026-03-07,Aula virtual,Observado,2445.83
303,O00303,165,4,39,2026-05-16,Portal del estudiante,Observado,7884.00
304,O00304,124,4,35,2026-01-01,Admisión telefónica,Cancelado,7820.00
305,O00305,71,6,7,2026-06-12,Campus,Pendiente,2714.00
306,O00306,162,6,7,2026-05-11,Aula virtual,Completado,8132.00
307,O00307,36,2,30,2026-02-23,Portal del estudiante,Completado,5800.00
308,O00308,171,2,15,2026-03-18,Admisión telefónica,Observado,1424.00
309,O00309,88,6,32,2026-06-22,Campus,Pendiente,5220.00
310,O00310,162,1,2,2026-06-12,Aula virtual,Completado,480.00
311,O00311,66,2,6,2026-06-09,Portal del estudiante,Completado,4248.00
312,O00312,119,5,17,2026-03-12,Admisión telefónica,Completado,12956.00
313,O00313,88,3,5,2026-05-20,Campus,Pendiente,948.00
314,O00314,119,2,10,2026-03-08,Aula virtual,Completado,5028.00
315,O00315,64,4,27,2026-03-25,Portal del estudiante,Pendiente,2890.00
316,O00316,156,2,20,2026-06-11,Admisión telefónica,Completado,15970.00
317,O00317,100,3,21,2026-05-24,Campus,Pendiente,4590.00
318,O00318,193,3,10,2026-01-10,Aula virtual,Completado,4952.00
319,O00319,135,3,6,2026-02-04,Portal del estudiante,Completado,3240.00
320,O00320,2,3,39,11/05/2026,Admisión telefónica,Pendiente,2664.00
321,O00321,62,6,13,2026-03-04,Campus,Completado,3150.00
322,O00322,114,6,17,2026-04-24,Aula virtual,Pendiente,4212.00
323,O00323,50,1,26,2026-01-18,Portal del estudiante,Observado,3408.00
324,O00324,147,3,,22/06/2026,Admisión telefónica,Completado,1948.00
325,O00325,6,2,29,2026-02-03,Campus,Completado,1780.00
326,O00326,71,1,31,2026-01-19,Aula virtual,Pendiente,3484.00
327,O00327,151,3,28,2026-04-20,Portal del estudiante,Completado,620.00
328,O00328,149,2,36,2026-04-24,Admisión telefónica,Pendiente,2100.00
329,O00329,81,3,23,2026-01-20,Campus,Completado,3113.28
330,O00330,8,5,3,2026-02-10,Aula virtual,Completado,3936.00
331,O00331,60,4,34,2026-03-25,Portal del estudiante,Completado,2756.00
332,O00332,51,3,29,2026-02-13,Admisión telefónica,Cancelado,3048.00
333,O00333,118,5,36,2026-04-27,Campus,Completado,13986.00
334,O00334,175,3,39,2026-02-12,Aula virtual,Completado,6740.00
335,O00335,17,2,23,2026-03-22,Portal del estudiante,Cancelado,6086.00
336,O00336,100,6,37,2026-06-16,Admisión telefónica,Completado,3716.00
337,O00337,181,5,6,2026-02-20,Campus,Completado,6547.63
338,O00338,46,2,7,2026-02-02,Aula virtual,Completado,6646.00
339,O00339,31,5,40,2026-04-04,Portal del estudiante,Completado,2580.00
340,O00340,139,2,3,2026-02-19,Admisión telefónica,Pendiente,6080.00
341,O00341,176,1,25,2026-03-24,Campus,Pendiente,2664.00
342,O00342,148,1,,2026-04-08,Aula virtual,Completado,1872.00
343,O00343,103,2,11,2026-05-25,Portal del estudiante,Completado,1325.17
344,O00344,167,1,24,2026-01-12,Admisión telefónica,Completado,10782.00
345,O00345,131,1,27,2026-05-14,Campus,Completado,7080.00
346,O00346,174,6,18,2026-06-11,Aula virtual,Completado,2932.00
347,O00347,132,4,28,2026-03-24,Portal del estudiante,Completado,796.98
348,O00348,128,1,20,2026-04-16,Admisión telefónica,Completado,5910.00
349,O00349,134,2,19,28/03/2026,Campus,Completado,3108.00
350,O00350,108,3,22,2026-05-11,Aula virtual,Completado,2700.00
351,O00351,13,3,15,2026-03-27,Portal del estudiante,Completado,4076.00
352,O00352,153,6,13,2026-01-07,Admisión telefónica,Completado,3272.00
353,O00353,98,3,9,2026-01-17,Campus,Completado,492.00
354,O00354,103,3,15,2026-05-07,Aula virtual,Completado,5304.00
355,O00355,108,6,33,2026-02-22,Portal del estudiante,Cancelado,4680.00
356,O00356,69,5,32,2026-02-14,Admisión telefónica,Completado,632.00
357,O00357,110,1,5,2026-03-13,Campus,Completado,4328.00
358,O00358,176,6,4,2026-06-07,Aula virtual,Completado,700.00
359,O00359,116,4,37,2026-05-07,Portal del estudiante,Completado,4600.00
360,O00360,169,3,15,2026-04-06,Admisión telefónica,Completado,13692.00
361,O00361,176,6,8,2026-06-12,Campus,Pendiente,4244.00
362,O00362,197,2,22,2026-05-09,Aula virtual,Pendiente,11188.00
363,O00363,29,2,16,2026-02-16,Portal del estudiante,Completado,1627.95
364,O00364,123,6,23,2026-05-23,Admisión telefónica,Completado,170.19
365,O00365,131,5,7,2026-01-02,Campus,Completado,1116.00
366,O00366,141,2,38,2026-05-12,Aula virtual,Observado,3612.00
367,O00367,38,6,5,2026-02-04,Portal del estudiante,Completado,1140.00
368,O00368,198,1,20,2026-03-12,Admisión telefónica,Completado,12884.00
369,O00369,137,3,25,2026-02-09,Campus,Completado,12916.00
370,O00370,154,2,27,06/04/2026,Aula virtual,Completado,3468.00
371,O00371,55,6,16,2026-06-20,Portal del estudiante,Completado,2448.00
372,O00372,103,1,29,2026-05-16,Admisión telefónica,Cancelado,2656.00
373,O00373,168,4,6,2026-06-13,Campus,Completado,13404.00
374,O00374,194,1,17,2026-03-25,Aula virtual,Pendiente,3900.00
375,O00375,95,6,8,2026-01-28,Portal del estudiante,Observado,636.00
376,O00376,78,1,20,2026-02-15,Admisión telefónica,Pendiente,10440.00
377,O00377,77,2,23,2026-03-13,Campus,Completado,90.00
378,O00378,166,5,4,2026-02-20,Aula virtual,Completado,1608.00
379,O00379,199,4,4,2026-04-11,Portal del estudiante,Pendiente,8776.00
380,O00380,47,5,9,01/04/2026,Admisión telefónica,Cancelado,4100.00
381,O00381,147,3,15,15/04/2026,Campus,Observado,10272.00
382,O00382,146,3,17,2026-03-21,Aula virtual,Pendiente,1942.00
383,O00383,182,5,3,2026-06-22,Portal del estudiante,Pendiente,8370.00
384,O00384,184,5,33,2026-04-02,Admisión telefónica,Observado,5880.00
385,O00385,77,1,28,2026-05-10,Campus,Completado,4792.09
386,O00386,29,6,31,2026-01-16,Aula virtual,Completado,1680.00
387,O00387,49,1,4,2026-04-21,Portal del estudiante,Completado,6870.00
388,O00388,115,6,18,2026-02-21,Admisión telefónica,Completado,3112.00
389,O00389,165,6,39,2026-05-01,Campus,Completado,6144.00
