id_operacion,codigo_operacion,id_cliente,id_sede,id_empleado,fecha_operacion,canal,estado,monto_total
52,O00052,122,6,13,2026-03-27,Central de reservas,Completado,4295.23
53,O00053,110,3,34,2026-04-21,Recepción,Pendiente,6007.9
54,O00054,43,3,37,2026-03-13,Web del hotel,Pendiente,1100.74
55,O00055,133,1,19,2026-02-23,Agencia de viajes,Completado,5213.20
56,O00056,61,5,28,2026-03-25,Central de reservas,Completado,580.00
57,O00057,200,3,38,2026-05-18,Recepción,Completado,2797.30
58,O00058,199,4,4,2026-06-19,Web del hotel,Cancelado,1226.68
59,O00059,148,5,2,2026-04-03,Agencia de viajes,Cancelado,3120.00
60,O00060,70,1,40,2026-03-08,Central de reservas,Completado,2350.40
61,O00061,77,5,14,24/04/2026,Recepción,Completado,2369.46
62,O00062,138,4,17,2026-02-18,Web del hotel,Completado,367.44
63,O00063,97,3,36,25/01/2026,Agencia de viajes,Completado,639.46
64,O00064,39,5,20,2026-04-27,Central de reservas,Completado,1357.62
65,O00065,141,6,26,2026-03-09,Recepción,Pendiente,4556.33
66,O00066,187,5,31,2026-01-16,Web del hotel,Completado,4466.58
67,O00067,131,6,11,2026-04-05,Agencia de viajes,Completado,232.31
68,O00068,67,5,29,2026-01-11,Central de reservas,Completado,1548.47
69,O00069,100,5,16,2026-05-03,Recepción,Completado,1108.86
70,O00070,153,2,8,2026-05-23,Web del hotel,Completado,1480.00
71,O00071,148,3,4,2026-02-11,Agencia de viajes,Cancelado,2141.28
72,O00072,179,3,37,2026-06-19,Central de reservas,Completado,4421.61
73,O00073,117,5,,2026-06-21,Recepción,Completado,1668.68
74,O00074,140,1,,2026-05-20,Web del hotel,Completado,510.00
75,O00075,156,3,34,2026-04-11,Agencia de viajes,Completado,773.50
76,O00076,122,3,15,2026-04-03,Central de reservas,Completado,480.00
77,O00077,37,2,24,2026-04-11,Recepción,Completado,660.00
78,O00078,174,1,29,22/01/2026,Web del hotel,Cancelado,2217.51
79,O00079,93,6,40,2026-01-01,Agencia de viajes,Pendiente,3736.93
80,O00080,157,3,37,2026-02-01,Central de reservas,Completado,145.00
81,O00081,161,5,6,2026-05-26,Recepción,Completado,580.00
82,O00082,115,6,6,2026-02-14,Web del hotel,Completado,671.36
83,O00083,56,2,20,2026-01-10,Agencia de viajes,Completado,1486.16
84,O00084,96,2,30,2026-03-12,Central de reservas,Completado,5523.79
85,O00085,21,2,11,2026-05-27,Recepción,Cancelado,2015.06
86,O00086,9527,6,35,2026-06-04,Web del hotel,Pendiente,925.92
87,O00087,149,2,38,2026-06-23,Agencia de viajes,Completado,610.00
88,O00088,153,3,28,2026-03-21,Central de reservas,Observado,3387.15
89,O00089,67,1,32,2026-06-21,Recepción,Observado,925.92
90,O00090,8,5,32,2026-05-17,Web del hotel,Completado,83.33
91,O00091,6,4,11,2026-02-16,Agencia de viajes,Pendiente,-1024.2
92,O00092,72,5,26,2026-05-01,Central de reservas,Completado,2236.40
93,O00093,182,2,18,2026-03-06,Recepción,Completado,1384.7
94,O00094,25,6,5,2026-02-08,Web del hotel,Completado,3872.19
95,O00095,95,3,7,2026-04-10,Agencia de viajes,Pendiente,2323.88
96,O00096,7,4,20,2026-04-15,Central de reservas,Completado,485.25
97,O00097,42,6,12,2026-01-12,Recepción,Pendiente,2875.06
98,O00098,117,2,17,2026-01-10,Web del hotel,Completado,629.64
99,O00099,135,5,16,2026-01-10,Agencia de viajes,Completado,2213.52
100,O00100,147,6,34,2026-06-11,Central de reservas,Pendiente,2849.55
101,O00101,43,2,36,2026-03-26,Recepción,Cancelado,174.12
102,O00102,155,3,,2026-04-19,Web del hotel,Completado,1697.37
103,O00103,9265,4,10,2026-01-15,Agencia de viajes,Completado,369.46
104,O00104,127,6,24,2026-01-12,Central de reservas,Completado,820.82
105,O00105,120,1,34,2026-01-11,Recepción,Observado,600.00
106,O00106,168,5,32,2026-03-28,Web del hotel,Cancelado,1021.12
107,O00107,118,2,30,2026-05-07,Agencia de viajes,Pendiente,780.00
108,O00108,37,4,24,2026-03-18,Central de reservas,Completado,3600.00
109,O00109,167,2,18,28/06/2026,Recepción,Pendiente,1850.00
110,O00110,151,5,14,2026-05-02,Web del hotel,Completado,1822.52
111,O00111,162,5,28,2026-03-09,Agencia de viajes,Completado,1188.07
112,O00112,38,4,2,2026-05-10,Central de reservas,Pendiente,731.80
113,O00113,109,3,31,2026-03-14,Recepción,Observado,2911.48
114,O00114,63,4,2,2026-04-01,Web del hotel,Completado,5478.51
115,O00115,75,5,12,2026-06-02,Agencia de viajes,Completado,2505.71
116,O00116,69,5,13,2026-01-14,Central de reservas,Completado,3243.43
117,O00117,185,5,12,2026-04-14,Recepción,Completado,1180.00
118,O00118,53,3,20,2026-05-27,Web del hotel,Pendiente,2316.26
119,O00119,189,2,1,2026-03-02,Agencia de viajes,Completado,4688.68
120,O00120,165,5,6,25/04/2026,Central de reservas,Pendiente,880.00
121,O00121,31,2,33,13/06/2026,Recepción,Completado,2279.32
122,O00122,57,6,28,2026-05-10,Web del hotel,Pendiente,3419.52
123,O00123,181,1,20,2026-05-27,Agencia de viajes,Completado,546.93
124,O00124,145,4,15,2026-04-01,Central de reservas,Completado,1405.64
125,O00125,29,1,8,2026-06-04,Recepción,Completado,751.24
126,O00126,91,5,23,2026-04-25,Web del hotel,Cancelado,2301.58
127,O00127,1,1,32,2026-01-08,Agencia de viajes,Pendiente,1120.20
128,O00128,12,5,34,2026-01-22,Central de reservas,Completado,2513.00
129,O00129,4,1,16,2026-06-18,Recepción,Completado,6298.20
130,O00130,186,5,5,2026-04-19,Web del hotel,Completado,3920.06
131,O00131,47,1,2,2026-03-02,Agencia de viajes,Cancelado,453.60
132,O00132,67,3,36,12/04/2026,Central de reservas,Completado,737.72
133,O00133,196,5,,2026-03-02,Recepción,Cancelado,455.60
134,O00134,27,3,19,2026-01-15,Web del hotel,Completado,4802.44
135,O00135,54,5,28,2026-05-01,Agencia de viajes,Completado,879.46
136,O00136,160,4,24,2026-04-05,Central de reservas,Completado,280.00
137,O00137,200,4,15,2026-03-05,Recepción,Pendiente,1377.52
138,O00138,75,6,21,2026-06-05,Web del hotel,Pendiente,4824.23
139,O00139,59,4,38,2026-04-13,Agencia de viajes,Completado,2860.00
140,O00140,103,2,12,2026-04-05,Central de reservas,Cancelado,660.51
141,O00141,103,6,37,2026-02-02,Recepción,Completado,2546.64
142,O00142,96,4,25,2026-06-16,Web del hotel,Completado,740.00
143,O00143,68,3,38,2026-06-26,Agencia de viajes,Cancelado,1525.03
144,O00144,26,1,24,2026-05-02,Central de reservas,Completado,580.00
145,O00145,98,5,2,2026-01-26,Recepción,Completado,2347.55
146,O00146,77,6,40,2026-03-01,Web del hotel,Observado,3420.00
147,O00147,80,6,20,2026-03-08,Agencia de viajes,Observado,1396.32
148,O00148,79,6,,2026-06-26,Central de reservas,Completado,3025.00
149,O00149,77,4,7,2026-04-22,Recepción,Cancelado,1483.23
150,O00150,183,5,,2026-03-23,Web del hotel,Completado,1381.96
151,O00151,191,5,3,2026-02-21,Agencia de viajes,Pendiente,946.32
152,O00152,62,1,26,2026-06-06,Central de reservas,Completado,2132.88
153,O00153,70,3,30,2026-03-09,Recepción,Pendiente,1408.38
154,O00154,171,5,33,2026-06-26,Web del hotel,Cancelado,8265.68
155,O00155,25,1,8,2026-03-17,Agencia de viajes,Observado,395.00
156,O00156,91,1,28,2026-03-21,Central de reservas,Cancelado,1611.28
157,O00157,2,4,11,2026-04-08,Recepción,Completado,6419.26
158,O00158,191,2,21,2026-04-12,Web del hotel,Completado,1080.24
159,O00159,41,2,22,2026-01-20,Agencia de viajes,Completado,2013.65
160,O00160,121,6,7,2026-02-10,Central de reservas,Completado,1246.23
161,O00161,96,2,25,2026-03-10,Recepción,Pendiente,521.55
162,O00162,181,1,24,2026-05-01,Web del hotel,Cancelado,2041.98
163,O00163,125,2,30,2026-03-18,Agencia de viajes,Completado,951.98
164,O00164,129,3,17,2026-06-01,Central de reservas,Completado,471.39
165,O00165,111,2,32,2026-03-09,Recepción,Completado,987.44
166,O00166,45,6,9,2026-05-18,Web del hotel,Pendiente,1560.00
167,O00167,15,5,6,2026-06-05,Agencia de viajes,Completado,3016.47
168,O00168,87,6,34,2026-05-03,Central de reservas,Pendiente,6956.28
169,O00169,76,1,29,2026-04-22,Recepción,Pendiente,155.00
170,O00170,80,5,37,24/02/2026,Web del hotel,Completado,3820.00
171,O00171,39,3,38,2026-05-19,Agencia de viajes,Completado,596.25
172,O00172,148,3,5,2026-02-21,Central de reservas,Completado,122.48
173,O00173,71,2,36,2026-02-06,Recepción,Pendiente,840.00
174,O00174,170,2,26,25/05/2026,Web del hotel,Completado,3454.79
175,O00175,100,4,40,2026-01-02,Agencia de viajes,Completado,3120.00
176,O00176,33,3,30,2026-06-03,Central de reservas,Completado,1740.20
177,O00177,99,1,17,2026-02-16,Recepción,Completado,813.54
178,O00178,119,2,7,2026-01-14,Web del hotel,Completado,2225.00
179,O00179,153,1,11,2026-05-02,Agencia de viajes,Completado,1363.86
180,O00180,163,2,39,2026-06-11,Central de reservas,Pendiente,435.00
181,O00181,133,3,16,2026-04-09,Recepción,Completado,1741.88
182,O00182,74,2,8,2026-03-18,Web del hotel,Cancelado,1530.58
183,O00183,124,3,2,2026-03-14,Agencia de viajes,Pendiente,3950.00
184,O00184,196,4,26,2026-06-17,Central de reservas,Pendiente,5556.92
185,O00185,161,4,22,2026-01-03,Recepción,Pendiente,4065.00
186,O00186,140,6,35,04/03/2026,Web del hotel,Pendiente,761.16
187,O00187,58,5,31,2026-02-12,Agencia de viajes,Pendiente,166.66
188,O00188,191,5,16,2026-02-20,Central de reservas,Completado,1039.92
189,O00189,112,6,4,2026-01-09,Recepción,Completado,1531.66
190,O00190,41,3,17,2026-03-03,Web del hotel,Completado,6240.00
191,O00191,157,1,21,07/01/2026,Agencia de viajes,Observado,154.32
192,O00192,45,6,13,2026-01-16,Central de reservas,Pendiente,2670.00
193,O00193,184,3,4,2026-03-10,Recepción,Pendiente,2716.05
194,O00194,73,3,22,2026-06-14,Web del hotel,Completado,1110.00
195,O00195,9,6,36,2026-01-28,Agencia de viajes,Pendiente,580.00
196,O00196,32,3,27,12/05/2026,Central de reservas,Completado,3469.76
197,O00197,47,6,21,2026-05-17,Recepción,Completado,1158.25
198,O00198,56,6,3,2026-06-22,Web del hotel,Cancelado,291.36
199,O00199,134,2,15,2026-05-10,Agencia de viajes,Cancelado,1904.19
200,O00200,121,1,26,2026-06-26,Central de reservas,Completado,828.92
201,O00201,9285,2,31,2026-05-10,Recepción,Completado,2642.32
202,O00202,70,6,12,2026-03-19,Web del hotel,Completado,3722.15
203,O00203,161,2,16,2026-02-20,Agencia de viajes,Completado,834.96
204,O00204,71,3,31,2026-05-06,Central de reservas,Cancelado,885.00
205,O00205,25,4,7,2026-04-10,Recepción,Completado,3093.33
206,O00206,65,1,34,2026-06-12,Web del hotel,Completado,1052.30
207,O00207,136,5,11,2026-06-25,Agencia de viajes,Completado,967.27
208,O00208,96,6,24,2026-03-14,Central de reservas,Completado,761.55
209,O00209,197,5,30,2026-06-09,Recepción,Pendiente,2750.84
210,O00210,28,5,6,2026-01-18,Web del hotel,Cancelado,438.65
211,O00211,113,4,5,2026-01-16,Agencia de viajes,Completado,5517.32
212,O00212,195,4,18,2026-01-19,Central de reservas,Completado,604.34
213,O00213,32,5,5,2026-04-18,Recepción,Completado,1285.00
214,O00214,22,1,39,2026-03-18,Web del hotel,Pendiente,2747.96
215,O00215,6,3,33,2026-05-11,Agencia de viajes,Completado,3319.05
216,O00216,198,4,35,2026-02-23,Central de reservas,Completado,2600.00
217,O00217,13,2,27,2026-04-03,Recepción,Completado,340.20
218,O00218,197,5,4,2026-05-24,Web del hotel,Cancelado,7943.12
219,O00219,150,4,26,2026-05-28,Agencia de viajes,Completado,1577.00
220,O00220,141,1,10,2026-03-13,Central de reservas,Pendiente,1788.00
221,O00221,175,1,17,2026-03-11,Recepción,Completado,885.00
222,O00222,182,1,27,2026-03-13,Web del hotel,Pendiente,62.31
223,O00223,44,1,17,2026-03-02,Agencia de viajes,Completado,2029.33
224,O00224,65,5,40,2026-03-24,Central de reservas,Completado,3467.27
225,O00225,121,1,21,2026-01-04,Recepción,Completado,939.14
226,O00226,180,5,13,2026-06-08,Web del hotel,Completado,1704.55
227,O00227,171,5,34,2026-06-16,Agencia de viajes,Completado,934.24
228,O00228,140,2,39,2026-03-12,Central de reservas,Pendiente,312.06
229,O00229,56,1,10,2026-05-15,Recepción,Cancelado,1917.00
230,O00230,125,5,25,2026-05-02,Web del hotel,Completado,2668.38
231,O00231,165,5,35,2026-04-13,Agencia de viajes,Cancelado,368.92
232,O00232,6,6,38,10/02/2026,Central de reservas,Pendiente,1502.12
233,O00233,42,6,33,2026-01-06,Recepción,Cancelado,3900.00
234,O00234,99,4,30,2026-04-10,Web del hotel,Completado,18.00
235,O00235,22,5,10,2026-04-11,Agencia de viajes,Completado,1806.20
236,O00236,9,5,25,2026-06-19,Central de reservas,Completado,2954.88
237,O00237,137,4,27,2026-02-07,Recepción,Pendiente,976.12
238,O00238,40,2,10,2026-03-25,Web del hotel,Completado,100.47
239,O00239,37,1,15,2026-01-14,Agencia de viajes,Pendiente,396.10
240,O00240,164,3,17,2026-03-22,Central de reservas,Completado,1638.30
241,O00241,34,5,20,2026-06-24,Recepción,Completado,3748.89
242,O00242,102,4,40,2026-06-13,Web del hotel,Completado,843.96
243,O00243,9467,5,9,2026-03-07,Agencia de viajes,Observado,2087.71
244,O00244,178,6,18,2026-01-04,Central de reservas,Cancelado,2993.65
245,O00245,43,1,,2026-03-01,Recepción,Completado,2886.21
246,O00246,97,2,13,08/03/2026,Web del hotel,Completado,2225.00
247,O00247,83,1,19,2026-06-26,Agencia de viajes,Observado,603.64
248,O00248,116,3,29,2026-05-28,Central de reservas,Pendiente,554.19
249,O00249,119,3,14,2026-05-15,Recepción,Completado,220.00
250,O00250,120,3,5,2026-05-01,Web del hotel,Cancelado,2520.00
251,O00251,105,5,6,2026-06-07,Agencia de viajes,Pendiente,2080.00
252,O00252,10,2,4,2026-03-08,Central de reservas,Completado,3381.33
253,O00253,139,6,13,2026-05-11,Recepción,Completado,4084.73
254,O00254,55,3,15,2026-02-26,Web del hotel,Completado,6102.28
255,O00255,150,1,8,2026-04-08,Agencia de viajes,Completado,1162.18
256,O00256,15,5,2,2026-01-18,Central de reservas,Completado,2285.25
257,O00257,182,2,36,2026-06-23,Recepción,Completado,1752.75
258,O00258,105,1,39,2026-05-04,Web del hotel,Completado,959.41
259,O00259,197,2,28,05/03/2026,Agencia de viajes,Completado,6279.74
260,O00260,88,2,9,2026-01-16,Central de reservas,Completado,554.19
261,O00261,21,1,23,2026-02-02,Recepción,Pendiente,70.00
262,O00262,72,2,15,2026-03-06,Web del hotel,Observado,780.00
263,O00263,184,4,29,2026-05-01,Agencia de viajes,Completado,1794.15
264,O00264,24,2,,2026-05-04,Central de reservas,Pendiente,1493.20
265,O00265,64,1,23,2026-02-08,Recepción,Completado,2398.37
266,O00266,12,2,23,2026-05-04,Web del hotel,Cancelado,1320.00
267,O00267,179,5,35,2026-02-16,Agencia de viajes,Completado,898.34
268,O00268,81,2,2,2026-06-18,Central de reservas,Observado,1046.94
269,O00269,133,1,31,2026-03-26,Recepción,Observado,2823.32
270,O00270,32,2,38,2026-01-07,Web del hotel,Completado,306.20
271,O00271,47,1,24,2026-01-20,Agencia de viajes,Completado,771.60
272,O00272,81,3,10,2026-05-09,Central de reservas,Completado,451.15
273,O00273,98,2,17,2026-03-09,Recepción,Cancelado,1194.24
274,O00274,68,5,34,2026-06-06,Web del hotel,Completado,3702.56
275,O00275,163,1,4,2026-01-16,Agencia de viajes,Completado,1522.94
276,O00276,156,3,20,2026-02-14,Central de reservas,Cancelado,24.55
277,O00277,192,2,12,2026-03-12,Recepción,Pendiente,4753.24
278,O00278,19,4,12,2026-04-20,Web del hotel,Completado,4625.00
279,O00279,72,5,28,2026-02-03,Agencia de viajes,Completado,1320.00
280,O00280,68,4,,2026-04-17,Central de reservas,Observado,3524.60
281,O00281,118,4,20,2026-02-15,Recepción,Completado,-6202.14
282,O00282,108,5,16,2026-02-26,Web del hotel,Completado,263.33
283,O00283,47,4,3,2026-05-18,Agencia de viajes,Observado,318.30
284,O00284,200,4,26,2026-03-22,Central de reservas,Observado,320.15
285,O00285,46,2,32,2026-01-06,Recepción,Completado,1435.5
286,O00286,10,1,37,2026-01-21,Web del hotel,Completado,4680.00
287,O00287,64,5,21,2026-03-23,Agencia de viajes,Completado,1180.00
288,O00288,197,5,31,2026-04-05,Central de reservas,Completado,1298.70
289,O00289,9899,5,35,2026-02-03,Recepción,Cancelado,577.38
290,O00290,91,5,23,2026-02-11,Web del hotel,Pendiente,723.96
291,O00291,17,4,10,2026-01-04,Agencia de viajes,Completado,1530.81
292,O00292,172,5,30,2026-02-07,Central de reservas,Observado,1204.98
293,O00293,85,5,39,2026-01-25,Recepción,Completado,3791.79
294,O00294,29,5,22,2026-05-12,Web del hotel,Completado,1503.40
295,O00295,26,6,21,2026-02-20,Agencia de viajes,Completado,1014.88
296,O00296,15,1,38,2026-05-03,Central de reservas,Cancelado,3863.13
297,O00297,32,1,7,2026-01-11,Recepción,Completado,105.00
298,O00298,128,3,22,2026-06-22,Web del hotel,Completado,1867.07
299,O00299,80,2,25,2026-03-18,Agencia de viajes,Completado,4756.66
300,O00300,9036,6,7,2026-01-21,Central de reservas,Cancelado,2332.86
301,O00301,4,3,37,2026-03-05,Recepción,Completado,307.21
302,O00302,180,5,5,2026-06-13,Web del hotel,Completado,2676.60
303,O00303,55,3,27,2026-06-17,Agencia de viajes,Completado,1389.07
304,O00304,126,3,30,2026-02-10,Central de reservas,Completado,24.55
305,O00305,182,4,3,2026-05-27,Recepción,Completado,1817.96
306,O00306,104,4,17,2026-03-21,Web del hotel,Completado,80.41
307,O00307,61,2,36,2026-04-16,Agencia de viajes,Completado,4439.99
308,O00308,147,6,23,2026-05-08,Central de reservas,Completado,1125.00
309,O00309,181,5,18,2026-03-17,Recepción,Pendiente,135.00
310,O00310,9,1,6,2026-02-10,Web del hotel,Completado,2062.38
311,O00311,195,6,9,2026-03-25,Agencia de viajes,Completado,2447.68
312,O00312,182,5,36,2026-06-05,Central de reservas,Completado,5607.66
313,O00313,185,3,35,2026-01-22,Recepción,Cancelado,1470.00
314,O00314,42,6,6,2026-06-14,Web del hotel,Completado,822.45
315,O00315,134,2,14,2026-01-06,Agencia de viajes,Cancelado,840.00
316,O00316,105,1,4,2026-05-03,Central de reservas,Completado,5455.62
317,O00317,145,2,9,2026-05-01,Recepción,Pendiente,2837.84
318,O00318,111,2,1,2026-01-20,Web del hotel,Pendiente,4184.60
319,O00319,77,4,7,2026-04-19,Agencia de viajes,Completado,1245.00
320,O00320,176,2,6,2026-03-17,Central de reservas,Cancelado,2171.60
321,O00321,41,4,24,2026-05-05,Recepción,Completado,226.80
322,O00322,69,4,11,2026-06-19,Web del hotel,Completado,1832.8
323,O00323,4,4,37,2026-02-16,Agencia de viajes,Completado,3372.92
324,O00324,130,2,22,2026-04-26,Central de reservas,Completado,3077.94
325,O00325,9,4,30,2026-02-05,Recepción,Completado,1396.50
326,O00326,43,3,21,2026-01-18,Web del hotel,Observado,4242.90
327,O00327,32,5,17,24/03/2026,Agencia de viajes,Completado,318.30
328,O00328,31,4,23,2026-04-21,Central de reservas,Completado,1740.24
329,O00329,76,2,16,2026-06-17,Recepción,Observado,348.98
330,O00330,91,1,38,2026-03-09,Web del hotel,Completado,5110.00
331,O00331,56,2,31,2026-06-06,Agencia de viajes,Pendiente,122.48
332,O00332,125,1,27,2026-06-25,Central de reservas,Completado,872.45
333,O00333,73,5,28,26/01/2026,Recepción,Completado,1087.35
334,O00334,185,6,23,2026-03-26,Web del hotel,Completado,2312.40
335,O00335,142,6,31,2026-06-18,Agencia de viajes,Pendiente,2995.14
336,O00336,43,4,3,2026-01-11,Central de reservas,Completado,1108.38
337,O00337,116,2,26,2026-03-27,Recepción,Observado,3051.89
338,O00338,195,2,14,2026-06-09,Web del hotel,Completado,129.29
339,O00339,87,4,8,25/05/2026,Agencia de viajes,Completado,691.36
340,O00340,65,1,11,2026-06-12,Central de reservas,Observado,140.00
341,O00341,97,4,30,2026-05-25,Recepción,Observado,2096.60
342,O00342,21,3,10,2026-04-06,Web del hotel,Completado,2433.37
343,O00343,119,6,32,2026-06-11,Agencia de viajes,Completado,5823.61
344,O00344,58,6,21,2026-01-04,Central de reservas,Completado,306.20
345,O00345,79,2,30,2026-03-14,Recepción,Completado,575.78
346,O00346,91,5,37,2026-04-17,Web del hotel,Completado,122.48
347,O00347,77,6,23,2026-05-20,Agencia de viajes,Cancelado,2949.89
348,O00348,185,3,34,2026-01-09,Central de reservas,Cancelado,776.43
349,O00349,9,4,7,2026-04-07,Recepción,Cancelado,1335.00
350,O00350,49,4,9,2026-04-05,Web del hotel,Completado,536.62
351,O00351,9087,3,21,2026-02-15,Agencia de viajes,Completado,1386.56
352,O00352,105,2,19,2026-05-15,Central de reservas,Completado,2040.00
353,O00353,85,1,24,2026-04-15,Recepción,Pendiente,2466.23
354,O00354,87,4,36,2026-04-12,Web del hotel,Completado,66.98
355,O00355,118,6,10,2026-03-12,Agencia de viajes,Pendiente,1440.00
356,O00356,197,6,15,2026-02-24,Central de reservas,Pendiente,1180.00
357,O00357,88,2,37,2026-03-15,Recepción,Completado,1520.00
358,O00358,2,5,33,2026-01-21,Web del hotel,Cancelado,2876.16
359,O00359,107,5,,18/05/2026,Agencia de viajes,Completado,799.99
360,O00360,112,4,32,2026-06-26,Central de reservas,Pendiente,1110.00
361,O00361,157,6,9,2026-02-23,Recepción,Completado,273.72
362,O00362,129,4,31,2026-06-21,Web del hotel,Completado,1901.24
363,O00363,197,6,1,2026-05-11,Agencia de viajes,Completado,2628.92
364,O00364,136,1,4,2026-05-07,Central de reservas,Completado,5314.57
365,O00365,73,2,21,2026-04-09,Recepción,Pendiente,1335.00
366,O00366,177,5,19,2026-06-06,Web del hotel,Completado,569.25
367,O00367,24,2,27,2026-04-22,Agencia de viajes,Completado,2855.68
368,O00368,79,1,7,2026-02-01,Central de reservas,Completado,1642.45
369,O00369,145,5,37,2026-05-20,Recepción,Observado,2640.87
370,O00370,88,6,21,2026-03-20,Web del hotel,Completado,1318.38
371,O00371,28,3,24,2026-02-02,Agencia de viajes,Pendiente,5417.84
372,O00372,88,3,17,2026-03-01,Central de reservas,Observado,510.00
373,O00373,200,5,1,2026-06-06,Recepción,Completado,456.05
374,O00374,50,1,18,2026-03-06,Web del hotel,Pendiente,2166.24
375,O00375,164,3,30,2026-04-11,Agencia de viajes,Completado,725.00
376,O00376,150,5,16,2026-05-14,Central de reservas,Observado,306.20
377,O00377,171,4,13,2026-05-04,Recepción,Completado,4547.22
378,O00378,62,2,,2026-02-12,Web del hotel,Completado,225.00
379,O00379,98,2,,2026-05-07,Agencia de viajes,Pendiente,3120.00
380,O00380,13,3,19,2026-04-10,Central de reservas,Completado,2328.44
381,O00381,81,1,30,2026-01-20,Recepción,Pendiente,133.96
382,O00382,16,3,35,2026-01-17,Web del hotel,Cancelado,4725.00
383,O00383,22,1,17,2026-02-05,Agencia de viajes,Pendiente,2682.15
384,O00384,31,2,9,2026-06-08,Central de reservas,Observado,680.40
385,O00385,110,4,27,2026-05-23,Recepción,Completado,3403.00
386,O00386,57,5,14,2026-01-17,Web del hotel,Completado,389.22
387,O00387,183,6,18,2026-04-08,Agencia de viajes,Completado,700.13
388,O00388,23,5,25,2026-01-25,Central de reservas,Cancelado,2733.52
389,O00389,192,2,36,03/06/2026,Recepción,Pendiente,580.00
390,O00390,154,3,14,2026-03-17,Web del hotel,Completado,2422.68
391,O00391,154,6,7,2026-05-17,Agencia de viajes,Cancelado,4236.97
392,O00392,129,2,25,2026-05-28,Central de reservas,Completado,54.00
393,O00393,108,4,1,2026-02-15,Recepción,Cancelado,1100.00
394,O00394,40,1,10,2026-04-20,Web del hotel,Observado,840.00
