id_operacion,codigo_operacion,id_cliente,id_sede,id_empleado,fecha_operacion,canal,estado,monto_total
51,O00051,22,1,31,2026-01-08,Marketplace,Completado,897.34
52,O00052,120,1,30,2026-04-06,Venta telefónica,Completado,774.48
53,O00053,185,1,40,2026-02-27,Tienda web,Completado,518.21
54,O00054,96,6,11,2026-02-07,App OnlineMarket,Completado,1092.67
55,O00055,49,3,17,2026-03-18,Marketplace,Pendiente,2172.15
56,O00056,143,1,32,27/02/2026,Venta telefónica,Observado,7400.00
57,O00057,160,1,12,2026-06-15,Tienda web,Completado,486.02
58,O00058,173,3,,2026-01-18,App OnlineMarket,Completado,969.50
59,O00059,150,2,15,2026-03-04,Marketplace,Completado,2555.82
60,O00060,39,4,16,2026-01-05,Venta telefónica,Observado,5350.02
61,O00061,49,3,9,2026-01-10,Tienda web,Observado,6272.80
62,O00062,35,3,8,2026-04-19,App OnlineMarket,Pendiente,3582.25
63,O00063,56,3,1,2026-02-02,Marketplace,Pendiente,710.82
64,O00064,161,4,39,2026-03-01,Venta telefónica,Completado,238.30
65,O00065,100,2,32,2026-04-07,Tienda web,Observado,5170.42
66,O00066,173,6,20,2026-03-26,App OnlineMarket,Observado,21.27
67,O00067,59,5,40,2026-01-06,Marketplace,Completado,1933.32
68,O00068,9985,6,7,2026-04-14,Venta telefónica,Observado,175.00
69,O00069,47,5,24,2026-06-07,Tienda web,Completado,984.70
70,O00070,45,6,10,2026-05-24,App OnlineMarket,Observado,3730.00
71,O00071,5,6,35,2026-03-03,Marketplace,Completado,100.00
72,O00072,10,3,19,2026-06-18,Venta telefónica,Completado,393.59
73,O00073,71,3,17,21/02/2026,Tienda web,Pendiente,1440.00
74,O00074,48,6,11,2026-03-22,App OnlineMarket,Pendiente,5937.27
75,O00075,19,2,28,2026-03-04,Marketplace,Cancelado,1647.97
76,O00076,13,5,32,2026-01-15,Venta telefónica,Completado,60.00
77,O00077,123,5,22,2026-02-09,Tienda web,Observado,334.70
78,O00078,157,4,9,2026-02-08,App OnlineMarket,Cancelado,388.84
79,O00079,105,1,36,2026-02-24,Marketplace,Cancelado,4531.72
80,O00080,67,6,34,2026-06-20,Venta telefónica,Completado,2670.46
81,O00081,172,4,29,2026-06-16,Tienda web,Pendiente,693.54
82,O00082,182,4,30,2026-01-01,App OnlineMarket,Pendiente,-1982.32
83,O00083,24,6,30,2026-05-22,Marketplace,Completado,726.50
84,O00084,196,6,22,2026-04-28,Venta telefónica,Cancelado,1059.43
85,O00085,172,5,21,2026-01-06,Tienda web,Completado,208.00
86,O00086,29,4,31,2026-06-09,App OnlineMarket,Completado,969.00
87,O00087,168,5,38,2026-04-22,Marketplace,Completado,650.00
88,O00088,89,5,37,2026-04-05,Venta telefónica,Completado,2250.77
89,O00089,79,3,7,2026-03-11,Tienda web,Completado,1129.56
90,O00090,195,4,25,2026-04-16,App OnlineMarket,Completado,2270.28
91,O00091,91,4,20,2026-03-19,Marketplace,Completado,3957.11
92,O00092,93,5,16,2026-02-28,Venta telefónica,Completado,767.11
93,O00093,128,1,15,2026-01-24,Tienda web,Completado,70.00
94,O00094,108,5,39,2026-04-12,App OnlineMarket,Completado,1550.18
95,O00095,139,1,23,2026-02-05,Marketplace,Completado,358.05
96,O00096,158,3,7,2026-03-25,Venta telefónica,Completado,127.62
97,O00097,188,2,38,2026-01-11,Tienda web,Observado,2980.00
98,O00098,132,5,25,2026-04-28,App OnlineMarket,Pendiente,1513.52
99,O00099,113,6,19,2026-05-07,Marketplace,Completado,240.72
100,O00100,180,3,16,2026-05-03,Venta telefónica,Observado,1440.00
101,O00101,167,3,13,2026-02-25,Tienda web,Pendiente,358.26
102,O00102,31,3,5,2026-05-06,App OnlineMarket,Completado,2114.26
103,O00103,35,3,1,2026-02-05,Marketplace,Observado,13152.90
104,O00104,13,6,17,2026-02-10,Venta telefónica,Completado,1159.07
105,O00105,187,5,21,2026-01-03,Tienda web,Cancelado,11415.44
106,O00106,152,1,12,2026-02-16,App OnlineMarket,Completado,4555.20
107,O00107,111,5,20,2026-05-09,Marketplace,Cancelado,399.56
108,O00108,153,3,28,2026-01-20,Venta telefónica,Completado,2785.68
109,O00109,154,4,39,2026-04-20,Tienda web,Completado,3364.95
110,O00110,183,5,5,2026-06-26,App OnlineMarket,Completado,1583.39
111,O00111,125,2,34,2026-01-24,Marketplace,Cancelado,713.90
112,O00112,46,3,23,2026-01-26,Venta telefónica,Completado,-7704.3
113,O00113,154,1,7,2026-05-22,Tienda web,Completado,1365.38
114,O00114,142,6,8,2026-03-14,App OnlineMarket,Pendiente,2965.44
115,O00115,114,6,8,2026-05-01,Marketplace,Completado,400.74
116,O00116,58,4,2,16/06/2026,Venta telefónica,Pendiente,-4783.9
117,O00117,67,3,21,2026-02-27,Tienda web,Cancelado,3223.78
118,O00118,12,2,3,2026-04-22,App OnlineMarket,Completado,1304.58
119,O00119,12,6,7,2026-05-02,Marketplace,Pendiente,800.80
120,O00120,44,6,37,19/03/2026,Venta telefónica,Observado,1088.57
121,O00121,58,4,22,2026-02-27,Tienda web,Completado,1300.00
122,O00122,175,2,9,2026-02-26,App OnlineMarket,Cancelado,315.00
123,O00123,65,3,17,2026-01-25,Marketplace,Cancelado,100.00
124,O00124,52,1,,2026-02-23,Venta telefónica,Completado,235.78
125,O00125,47,4,13,2026-01-17,Tienda web,Completado,1244.55
126,O00126,179,4,5,2026-03-04,App OnlineMarket,Completado,958.66
127,O00127,101,2,26,2026-01-05,Marketplace,Completado,2569.57
128,O00128,138,5,28,2026-03-23,Venta telefónica,Completado,79.86
129,O00129,194,1,28,2026-01-26,Tienda web,Completado,1299.58
130,O00130,184,2,25,2026-02-26,App OnlineMarket,Completado,161.50
131,O00131,30,6,20,2026-02-16,Marketplace,Completado,1510.00
132,O00132,20,3,15,2026-01-08,Venta telefónica,Completado,3174.16
133,O00133,11,2,3,2026-05-12,Tienda web,Completado,262.20
134,O00134,29,4,24,2026-02-09,App OnlineMarket,Pendiente,1261.56
135,O00135,123,5,9,2026-03-26,Marketplace,Pendiente,854.34
136,O00136,104,3,11,2026-05-22,Venta telefónica,Completado,162.77
137,O00137,63,3,35,2026-02-02,Tienda web,Observado,4959.80
138,O00138,79,1,25,2026-05-07,App OnlineMarket,Completado,3305.16
139,O00139,174,1,36,2026-05-28,Marketplace,Observado,239.58
140,O00140,11,6,39,2026-01-07,Venta telefónica,Completado,1203.26
141,O00141,47,4,33,2026-02-18,Tienda web,Completado,-4966.56
142,O00142,102,4,18,2026-05-13,App OnlineMarket,Completado,12076.62
143,O00143,101,3,31,2026-02-13,Marketplace,Completado,174.66
144,O00144,98,6,10,2026-05-02,Venta telefónica,Completado,980.66
145,O00145,28,3,3,2026-06-24,Tienda web,Completado,133.68
146,O00146,12,4,29,07/01/2026,App OnlineMarket,Observado,10951.64
147,O00147,26,6,19,2026-04-18,Marketplace,Completado,2368.03
148,O00148,136,6,40,01/06/2026,Venta telefónica,Pendiente,679.30
149,O00149,49,2,33,2026-01-10,Tienda web,Completado,386.95
150,O00150,176,6,35,2026-05-28,App OnlineMarket,Completado,3385.54
151,O00151,77,1,,2026-04-23,Marketplace,Completado,133.68
152,O00152,26,2,,2026-05-03,Venta telefónica,Completado,158.68
153,O00153,158,1,8,2026-06-12,Tienda web,Completado,1026.72
154,O00154,197,2,18,2026-04-15,App OnlineMarket,Pendiente,4029.11
155,O00155,49,3,3,2026-04-08,Marketplace,Completado,401.04
156,O00156,167,6,19,07/03/2026,Venta telefónica,Completado,836.66
157,O00157,28,1,12,2026-04-03,Tienda web,Completado,3139.98
158,O00158,85,5,12,2026-04-19,App OnlineMarket,Pendiente,1491.65
159,O00159,119,4,22,2026-05-22,Marketplace,Pendiente,1195.64
160,O00160,53,4,36,2026-06-26,Venta telefónica,Cancelado,215.00
161,O00161,41,5,,2026-04-15,Tienda web,Cancelado,2204.98
162,O00162,142,5,15,2026-01-15,App OnlineMarket,Completado,4812.50
163,O00163,76,6,31,2026-04-28,Marketplace,Cancelado,77.39
164,O00164,129,5,32,2026-05-19,Venta telefónica,Completado,1993.21
165,O00165,108,3,,2026-04-20,Tienda web,Observado,259.72
166,O00166,151,2,7,2026-02-12,App OnlineMarket,Completado,1913.79
167,O00167,24,2,22,2026-02-06,Marketplace,Cancelado,4040.00
168,O00168,147,3,7,2026-01-27,Venta telefónica,Completado,756.76
169,O00169,103,6,22,2026-03-26,Tienda web,Pendiente,150.80
170,O00170,71,5,15,2026-01-05,App OnlineMarket,Pendiente,171.12
171,O00171,186,3,27,2026-05-14,Marketplace,Cancelado,2068.94
172,O00172,105,6,15,21/03/2026,Venta telefónica,Completado,938.80
173,O00173,5,1,9,2026-01-06,Tienda web,Cancelado,822.94
174,O00174,32,2,16,2026-05-23,App OnlineMarket,Pendiente,4474.48
175,O00175,53,6,12,2026-03-25,Marketplace,Completado,1513.52
176,O00176,50,6,6,2026-01-04,Venta telefónica,Cancelado,334.20
177,O00177,86,4,6,2026-04-09,Tienda web,Completado,1582.26
178,O00178,80,6,10,2026-05-13,App OnlineMarket,Completado,3981.22
179,O00179,24,6,30,2026-02-26,Marketplace,Cancelado,1300.00
180,O00180,34,6,17,2026-06-14,Venta telefónica,Completado,5667.88
181,O00181,128,4,23,2026-04-18,Tienda web,Pendiente,144.67
182,O00182,38,5,27,2026-02-01,App OnlineMarket,Observado,4645.21
183,O00183,40,5,6,2026-04-03,Marketplace,Completado,807.50
184,O00184,20,1,25,2026-05-03,Venta telefónica,Pendiente,856.76
185,O00185,139,2,7,2026-03-19,Tienda web,Cancelado,464.34
186,O00186,83,2,18,2026-04-22,App OnlineMarket,Completado,1411.45
187,O00187,51,6,24,06/02/2026,Marketplace,Completado,1000.05
188,O00188,168,1,36,2026-06-15,Venta telefónica,Cancelado,3508.9
189,O00189,60,2,23,2026-03-04,Tienda web,Completado,2061.50
190,O00190,133,6,28,2026-03-05,App OnlineMarket,Cancelado,12414.73
191,O00191,15,4,14,2026-03-19,Marketplace,Pendiente,2683.49
192,O00192,170,5,15,2026-03-12,Venta telefónica,Completado,855.60
193,O00193,138,6,36,2026-04-23,Tienda web,Cancelado,1007.19
194,O00194,13,4,29,2026-06-14,App OnlineMarket,Completado,650.00
195,O00195,72,6,,2026-02-20,Marketplace,Observado,9579.08
196,O00196,28,3,34,03/05/2026,Venta telefónica,Completado,3197.88
197,O00197,14,3,28,2026-03-01,Tienda web,Completado,1440.00
198,O00198,170,2,13,2026-02-06,App OnlineMarket,Cancelado,2566.02
199,O00199,88,3,19,2026-05-20,Marketplace,Completado,982.16
200,O00200,5,5,19,2026-02-03,Venta telefónica,Pendiente,888.70
201,O00201,155,1,40,2026-05-14,Tienda web,Pendiente,537.52
202,O00202,112,2,21,2026-01-01,App OnlineMarket,Completado,369.50
203,O00203,141,2,6,2026-06-23,Marketplace,Completado,1943.28
204,O00204,130,4,22,2026-02-01,Venta telefónica,Completado,1722.82
205,O00205,162,3,2,2026-02-03,Tienda web,Pendiente,836.66
206,O00206,176,3,1,2026-01-07,App OnlineMarket,Completado,2172.29
207,O00207,142,5,40,2026-06-03,Marketplace,Completado,140.00
208,O00208,42,3,36,2026-01-23,Venta telefónica,Pendiente,1084.74
209,O00209,125,2,40,06/02/2026,Tienda web,Pendiente,40.00
210,O00210,110,5,1,2026-03-24,App OnlineMarket,Completado,9250.00
211,O00211,45,2,1,2026-05-26,Marketplace,Pendiente,7639.80
212,O00212,91,6,31,2026-02-07,Venta telefónica,Completado,4605.96
213,O00213,141,1,37,2026-05-11,Tienda web,Pendiente,10680.00
214,O00214,140,6,38,2026-02-22,App OnlineMarket,Completado,1529.88
215,O00215,107,5,30,2026-06-13,Marketplace,Completado,3390.08
216,O00216,77,3,13,2026-03-11,Venta telefónica,Completado,534.34
217,O00217,45,2,22,17/01/2026,Tienda web,Completado,1198.51
218,O00218,123,1,29,2026-05-11,App OnlineMarket,Completado,908.40
219,O00219,198,6,24,2026-05-20,Marketplace,Completado,1260.00
220,O00220,108,3,28,2026-03-06,Venta telefónica,Completado,780.00
221,O00221,70,3,18,2026-03-02,Tienda web,Pendiente,1450.00
222,O00222,198,3,28,2026-05-07,App OnlineMarket,Pendiente,171.12
223,O00223,63,6,1,2026-05-21,Marketplace,Completado,477.02
224,O00224,181,1,40,2026-06-27,Venta telefónica,Completado,2709.63
225,O00225,63,5,6,2026-02-09,Tienda web,Completado,1950.00
226,O00226,39,5,12,18/04/2026,App OnlineMarket,Completado,9631.87
227,O00227,14,2,29,2026-02-24,Marketplace,Cancelado,1682.92
228,O00228,116,5,40,2026-03-04,Venta telefónica,Cancelado,378.21
229,O00229,162,3,6,2026-02-07,Tienda web,Completado,4460.98
230,O00230,79,6,29,2026-01-25,App OnlineMarket,Completado,260.00
231,O00231,51,5,38,2026-01-27,Marketplace,Completado,1934.89
232,O00232,122,1,33,2026-03-15,Venta telefónica,Completado,1594.13
233,O00233,75,6,24,2026-06-06,Tienda web,Observado,322.00
234,O00234,20,3,28,2026-03-27,App OnlineMarket,Completado,342.24
235,O00235,118,6,7,2026-04-01,Marketplace,Observado,37.70
236,O00236,150,1,28,06/05/2026,Venta telefónica,Completado,2669.27
237,O00237,156,4,24,2026-01-28,Tienda web,Cancelado,72.00
238,O00238,94,4,21,2026-06-05,App OnlineMarket,Cancelado,2159.66
239,O00239,20,4,36,2026-01-02,Marketplace,Pendiente,541.04
240,O00240,122,6,18,2026-03-26,Venta telefónica,Completado,188.50
241,O00241,182,6,38,28/06/2026,Tienda web,Completado,138.84
242,O00242,37,2,23,2026-02-28,App OnlineMarket,Completado,3911.3
243,O00243,3,4,10,2026-02-19,Marketplace,Cancelado,482.83
244,O00244,89,2,27,2026-01-06,Venta telefónica,Completado,2664.76
245,O00245,27,2,23,2026-06-12,Tienda web,Pendiente,1657.08
246,O00246,160,4,17,2026-03-07,App OnlineMarket,Completado,1668.00
247,O00247,154,6,26,2026-01-05,Marketplace,Observado,2263.88
248,O00248,137,1,5,2026-01-15,Venta telefónica,Completado,236.94
249,O00249,52,5,32,2026-06-22,Tienda web,Completado,1009.00
250,O00250,24,6,4,2026-04-14,App OnlineMarket,Completado,2008.02
251,O00251,48,5,39,2026-06-09,Marketplace,Completado,150.00
252,O00252,53,2,10,27/03/2026,Venta telefónica,Completado,490.20
253,O00253,41,5,11,2026-01-18,Tienda web,Cancelado,1253.88
254,O00254,117,1,28,2026-04-02,App OnlineMarket,Completado,1567.88
255,O00255,145,3,11,09/06/2026,Marketplace,Completado,759.59
256,O00256,8,2,11,2026-06-08,Venta telefónica,Completado,463.38
257,O00257,28,6,31,2026-03-11,Tienda web,Completado,3650.00
258,O00258,4,3,21,05/06/2026,App OnlineMarket,Pendiente,186.00
259,O00259,3,2,15,2026-06-21,Marketplace,Completado,4349.36
260,O00260,105,4,13,2026-03-26,Venta telefónica,Completado,1066.72
261,O00261,198,1,35,2026-01-25,Tienda web,Completado,2394.43
262,O00262,44,2,20,2026-05-28,App OnlineMarket,Completado,1347.38
263,O00263,115,5,23,2026-06-07,Marketplace,Observado,993.00
264,O00264,114,6,37,2026-03-12,Venta telefónica,Completado,138.84
265,O00265,113,5,16,2026-03-11,Tienda web,Completado,12.00
266,O00266,153,2,20,2026-06-20,App OnlineMarket,Completado,1495.71
267,O00267,143,6,34,2026-02-15,Marketplace,Cancelado,1619.95
268,O00268,121,4,23,2026-03-17,Venta telefónica,Pendiente,440.55
269,O00269,133,6,12,2026-05-12,Tienda web,Completado,807.50
270,O00270,116,1,39,2026-01-22,App OnlineMarket,Completado,1197.16
271,O00271,83,6,28,2026-04-23,Marketplace,Pendiente,459.13
272,O00272,48,3,36,2026-06-17,Venta telefónica,Completado,651.08
273,O00273,67,3,12,15/03/2026,Tienda web,Completado,35.00
274,O00274,181,3,31,14/06/2026,App OnlineMarket,Observado,8370.00
275,O00275,182,3,,2026-02-08,Marketplace,Completado,8314.35
276,O00276,115,4,40,2026-04-02,Venta telefónica,Completado,210.00
277,O00277,109,3,22,2026-03-10,Tienda web,Completado,916.42
278,O00278,41,5,25,2026-06-08,App OnlineMarket,Pendiente,1823.98
279,O00279,182,5,31,05/06/2026,Marketplace,Completado,10124.93
280,O00280,63,2,39,2026-05-25,Venta telefónica,Pendiente,2332.00
281,O00281,3,6,12,2026-06-13,Tienda web,Completado,1440.46
282,O00282,170,6,18,2026-04-19,App OnlineMarket,Completado,2013.79
283,O00283,13,2,14,2026-01-01,Marketplace,Completado,4642.18
284,O00284,15,5,27,2026-05-25,Venta telefónica,Completado,2061.80
285,O00285,63,6,14,2026-01-18,Tienda web,Completado,1853.28
286,O00286,56,6,15,2026-04-10,App OnlineMarket,Completado,12060.00
287,O00287,179,4,39,2026-03-19,Marketplace,Completado,208.26
288,O00288,17,1,23,2026-05-04,Venta telefónica,Completado,1426.00
289,O00289,145,2,11,2026-02-09,Tienda web,Completado,1454.22
290,O00290,156,3,25,2026-01-10,App OnlineMarket,Pendiente,555.72
291,O00291,70,2,12,2026-03-14,Marketplace,Pendiente,997.15
292,O00292,140,4,30,2026-04-12,Venta telefónica,Observado,1623.44
293,O00293,196,4,10,2026-05-04,Tienda web,Pendiente,511.18
294,O00294,84,2,37,2026-05-05,App OnlineMarket,Completado,882.48
295,O00295,164,6,15,2026-06-15,Marketplace,Completado,113.90
296,O00296,116,2,23,2026-05-15,Venta telefónica,Completado,337.45
297,O00297,128,5,36,2026-01-18,Tienda web,Cancelado,1958.45
298,O00298,82,2,39,26/03/2026,App OnlineMarket,Pendiente,1127.95
299,O00299,98,5,18,2026-03-28,Marketplace,Cancelado,1262.56
300,O00300,96,2,7,2026-04-04,Venta telefónica,Completado,3024.66
301,O00301,173,4,35,20/02/2026,Tienda web,Completado,544.83
302,O00302,5,5,15,2026-06-25,App OnlineMarket,Completado,240.72
303,O00303,134,2,10,2026-06-26,Marketplace,Cancelado,836.66
304,O00304,11,2,31,2026-02-18,Venta telefónica,Completado,651.08
305,O00305,165,6,23,26/02/2026,Tienda web,Completado,2178.16
306,O00306,87,6,6,2026-03-13,App OnlineMarket,Completado,4176.66
307,O00307,100,3,29,2026-03-04,Marketplace,Pendiente,2675.00
308,O00308,73,4,4,16/04/2026,Venta telefónica,Completado,2484.09
309,O00309,186,6,2,2026-06-20,Tienda web,Completado,1940.43
310,O00310,9691,2,14,2026-06-02,App OnlineMarket,Completado,319.58
311,O00311,119,2,22,2026-05-04,Marketplace,Completado,3362.61
312,O00312,167,6,33,2026-04-13,Venta telefónica,Completado,1996.48
313,O00313,93,3,17,2026-03-07,Tienda web,Cancelado,2444.80
314,O00314,195,2,27,2026-04-19,App OnlineMarket,Cancelado,846.67
315,O00315,75,3,27,2026-04-23,Marketplace,Pendiente,2019.50
316,O00316,76,4,8,2026-03-01,Venta telefónica,Completado,2001.58
317,O00317,174,5,7,2026-02-23,Tienda web,Observado,878.17
318,O00318,189,3,28,2026-06-14,App OnlineMarket,Completado,50.00
319,O00319,98,4,28,2026-03-07,Marketplace,Completado,2836.17
320,O00320,29,3,7,2026-04-28,Venta telefónica,Observado,512.94
321,O00321,158,4,38,2026-04-17,Tienda web,Observado,1681.20
322,O00322,181,5,7,2026-04-07,App OnlineMarket,Observado,1627.06
323,O00323,183,6,21,2026-02-17,Marketplace,Completado,729.04
324,O00324,97,3,28,2026-04-18,Venta telefónica,Completado,2778.88
325,O00325,143,2,5,2026-06-17,Tienda web,Cancelado,2474.68
326,O00326,156,1,16,2026-01-11,App OnlineMarket,Completado,6745.54
327,O00327,129,4,2,2026-02-04,Marketplace,Pendiente,6962.74
328,O00328,104,1,15,2026-02-06,Venta telefónica,Observado,3900.00
329,O00329,39,2,12,2026-06-23,Tienda web,Completado,864.26
330,O00330,163,3,14,2026-02-15,App OnlineMarket,Pendiente,5070.52
331,O00331,152,5,29,18/06/2026,Marketplace,Pendiente,995.64
332,O00332,38,1,36,2026-04-24,Venta telefónica,Completado,37.70
333,O00333,23,3,17,2026-05-25,Tienda web,Pendiente,1198.95
334,O00334,130,4,5,2026-05-08,App OnlineMarket,Completado,164.13
335,O00335,96,1,29,2026-03-26,Marketplace,Completado,2688.50
336,O00336,76,2,18,2026-04-11,Venta telefónica,Completado,300.60
337,O00337,153,6,9,2026-01-19,Tienda web,Completado,8213.85
338,O00338,122,3,,2026-05-22,App OnlineMarket,Cancelado,2900.08
339,O00339,184,2,36,2026-05-18,Marketplace,Completado,2021.14
340,O00340,184,4,9,2026-04-01,Venta telefónica,Cancelado,654.48
341,O00341,106,3,1,2026-05-10,Tienda web,Completado,2395.76
342,O00342,141,1,30,2026-06-17,App OnlineMarket,Completado,2097.56
343,O00343,179,3,10,2026-04-17,Marketplace,Completado,1590.52
344,O00344,103,1,36,2026-06-21,Venta telefónica,Pendiente,1625.60
345,O00345,69,2,18,2026-01-05,Tienda web,Cancelado,108.00
346,O00346,56,3,8,2026-01-27,App OnlineMarket,Completado,4252.13
347,O00347,123,1,27,2026-03-10,Marketplace,Completado,3239.90
348,O00348,97,3,26,2026-03-12,Venta telefónica,Cancelado,322.00
349,O00349,62,6,40,2026-01-09,Tienda web,Completado,2625.00
350,O00350,162,5,3,2026-04-01,App OnlineMarket,Observado,3805.13
351,O00351,101,2,29,2026-05-13,Marketplace,Completado,3927.45
352,O00352,22,1,31,2026-01-17,Venta telefónica,Completado,318.95
353,O00353,60,3,19,2026-01-12,Tienda web,Completado,293.04
354,O00354,9,3,15,2026-06-06,App OnlineMarket,Cancelado,5493.84
355,O00355,19,6,24,2026-04-06,Marketplace,Cancelado,20350.00
356,O00356,172,6,38,2026-03-23,Venta telefónica,Completado,1019.82
357,O00357,126,6,8,2026-01-16,Tienda web,Completado,3250.00
358,O00358,71,2,7,2026-05-16,App OnlineMarket,Cancelado,66.94
359,O00359,194,1,29,2026-02-21,Marketplace,Completado,3641.18
360,O00360,166,6,24,2026-01-17,Venta telefónica,Completado,249.08
361,O00361,38,4,38,2026-05-15,Tienda web,Cancelado,1211.59
362,O00362,34,1,2,2026-04-12,App OnlineMarket,Completado,4165.47
363,O00363,80,3,5,2026-04-23,Marketplace,Completado,383.99
364,O00364,156,3,1,2026-06-11,Venta telefónica,Pendiente,1026.81
365,O00365,162,5,20,2026-02-09,Tienda web,Completado,1714.36
366,O00366,200,3,31,2026-03-27,App OnlineMarket,Completado,1955.15
367,O00367,50,2,4,2026-05-15,Marketplace,Pendiente,1860.20
368,O00368,165,5,28,2026-01-03,Venta telefónica,Pendiente,171.12
369,O00369,132,1,20,2026-03-26,Tienda web,Completado,2243.26
370,O00370,46,6,29,2026-03-17,App OnlineMarket,Completado,1925.16
371,O00371,147,1,36,2026-01-20,Marketplace,Cancelado,141.00
372,O00372,147,4,35,2026-04-15,Venta telefónica,Completado,2209.65
373,O00373,46,5,5,2026-05-09,Tienda web,Completado,358.18
374,O00374,45,3,35,2026-06-16,App OnlineMarket,Completado,381.10
375,O00375,9975,1,2,2026-02-20,Marketplace,Completado,3900.00
376,O00376,41,3,37,2026-06-24,Venta telefónica,Completado,812.50
377,O00377,65,1,19,2026-04-07,Tienda web,Completado,673.24
378,O00378,194,1,20,2026-06-17,App OnlineMarket,Pendiente,707.46
379,O00379,197,6,27,2026-03-23,Marketplace,Completado,1228.26
380,O00380,136,2,14,2026-05-07,Venta telefónica,Completado,2153.32
381,O00381,152,5,12,2026-04-25,Tienda web,Completado,36.00
382,O00382,137,3,1,2026-01-28,App OnlineMarket,Cancelado,3672.18
383,O00383,189,1,6,2026-04-19,Marketplace,Observado,4336.08
384,O00384,188,4,34,2026-05-13,Venta telefónica,Cancelado,40.12
385,O00385,154,1,18,2026-01-06,Tienda web,Completado,5249.54
386,O00386,27,3,24,2026-01-27,App OnlineMarket,Completado,904.03
387,O00387,42,1,19,2026-01-02,Marketplace,Observado,3346.64
388,O00388,30,3,10,2026-04-13,Venta telefónica,Pendiente,1619.95
389,O00389,128,6,14,2026-05-28,Tienda web,Completado,1076.32
390,O00390,66,5,32,2026-02-20,App OnlineMarket,Completado,2430.31
391,O00391,190,5,30,17/05/2026,Marketplace,Pendiente,2060.56
392,O00392,134,4,29,2026-01-01,Venta telefónica,Pendiente,288.62
