id_operacion,codigo_operacion,id_cliente,id_sede,id_empleado,fecha_operacion,canal,estado,monto_total
256,O00256,150,2,40,2026-05-14,Feria internacional,Completado,480.12
257,O00257,155,4,35,2026-01-27,Contrato exportador,Pendiente,484.86
258,O00258,166,3,4,2026-06-03,Portal B2B,Completado,605.60
259,O00259,183,1,37,2026-06-27,Orden de compra,Cancelado,394.36
260,O00260,116,4,11,2026-05-16,Feria internacional,Completado,4453.52
261,O00261,9,2,1,2026-06-23,Contrato exportador,Pendiente,577.40
262,O00262,192,2,7,2026-01-21,Portal B2B,Completado,460.74
263,O00263,177,1,12,2026-01-06,Orden de compra,Completado,396.20
264,O00264,159,4,5,2026-02-27,Feria internacional,Completado,795.04
265,O00265,132,2,31,2026-04-25,Contrato exportador,Completado,589.75
266,O00266,161,5,33,2026-01-24,Portal B2B,Completado,497.20
267,O00267,86,6,2,2026-02-01,Orden de compra,Pendiente,167.60
268,O00268,152,2,11,2026-01-22,Feria internacional,Completado,56.00
269,O00269,182,1,39,2026-06-10,Contrato exportador,Completado,486.00
270,O00270,57,1,15,2026-02-19,Portal B2B,Pendiente,262.76
271,O00271,43,4,25,22/02/2026,Orden de compra,Pendiente,140.80
272,O00272,92,2,5,2026-03-17,Feria internacional,Cancelado,386.00
273,O00273,41,5,33,04/05/2026,Contrato exportador,Completado,227.20
274,O00274,186,3,,2026-05-19,Portal B2B,Pendiente,579.20
275,O00275,23,6,1,2026-03-22,Orden de compra,Observado,361.60
276,O00276,153,5,10,2026-05-04,Feria internacional,Completado,674.92
277,O00277,80,3,13,2026-04-18,Contrato exportador,Pendiente,554.60
278,O00278,186,1,29,2026-04-17,Portal B2B,Completado,185.36
279,O00279,67,5,36,2026-03-07,Orden de compra,Completado,325.20
280,O00280,99,4,36,2026-06-20,Feria internacional,Completado,648.50
281,O00281,91,5,22,2026-04-11,Contrato exportador,Cancelado,168.00
282,O00282,168,5,34,2026-06-03,Portal B2B,Completado,125.40
283,O00283,15,5,24,2026-02-25,Orden de compra,Completado,55.06
284,O00284,112,6,35,2026-01-22,Feria internacional,Pendiente,329.60
285,O00285,9596,3,28,2026-05-02,Contrato exportador,Completado,420.00
286,O00286,52,6,10,06/01/2026,Portal B2B,Completado,627.20
287,O00287,173,5,15,2026-02-28,Orden de compra,Completado,450.00
288,O00288,45,1,6,2026-01-27,Feria internacional,Pendiente,320.95
289,O00289,88,3,31,2026-01-27,Contrato exportador,Pendiente,360.40
290,O00290,193,5,34,2026-05-24,Portal B2B,Completado,464.12
291,O00291,3,5,18,2026-05-14,Orden de compra,Pendiente,456.00
292,O00292,97,5,13,2026-05-09,Feria internacional,Completado,308.40
293,O00293,185,3,16,2026-02-23,Contrato exportador,Pendiente,-401.8
294,O00294,57,4,28,2026-02-03,Portal B2B,Completado,418.00
295,O00295,10,4,24,2026-04-26,Orden de compra,Pendiente,168.00
296,O00296,195,4,36,03/06/2026,Feria internacional,Completado,276.00
297,O00297,46,3,12,2026-05-26,Contrato exportador,Pendiente,88.00
298,O00298,47,4,24,2026-05-28,Portal B2B,Observado,523.66
299,O00299,44,3,8,2026-05-05,Orden de compra,Completado,114.00
300,O00300,194,2,22,2026-01-07,Feria internacional,Completado,138.00
301,O00301,170,2,28,2026-06-07,Contrato exportador,Completado,634.30
302,O00302,88,3,19,2026-06-27,Portal B2B,Completado,705.63
303,O00303,193,1,12,28/02/2026,Orden de compra,Pendiente,85.60
304,O00304,66,6,12,2026-01-28,Feria internacional,Pendiente,348.00
305,O00305,115,5,20,2026-01-27,Contrato exportador,Pendiente,334.60
306,O00306,45,3,33,2026-04-17,Portal B2B,Completado,627.78
307,O00307,1,3,23,2026-05-13,Orden de compra,Completado,3160.66
308,O00308,123,3,26,2026-02-08,Feria internacional,Cancelado,176.00
309,O00309,91,6,3,2026-06-12,Contrato exportador,Completado,114.40
310,O00310,121,6,18,06/02/2026,Portal B2B,Completado,447.06
311,O00311,51,4,39,2026-05-26,Orden de compra,Completado,417.04
312,O00312,188,1,40,26/05/2026,Feria internacional,Pendiente,737.00
313,O00313,79,5,3,2026-02-10,Contrato exportador,Pendiente,347.60
314,O00314,144,1,36,2026-03-04,Portal B2B,Completado,386.40
315,O00315,70,6,20,18/06/2026,Orden de compra,Observado,317.20
316,O00316,38,2,37,2026-03-27,Feria internacional,Completado,513.00
317,O00317,176,2,28,2026-05-03,Contrato exportador,Completado,90.00
318,O00318,71,5,1,2026-01-15,Portal B2B,Completado,271.20
319,O00319,23,6,8,2026-02-08,Orden de compra,Completado,72.00
320,O00320,56,6,34,2026-02-04,Feria internacional,Observado,378.80
321,O00321,116,3,1,2026-03-23,Contrato exportador,Completado,535.40
322,O00322,126,5,35,2026-06-25,Portal B2B,Completado,206.40
323,O00323,113,1,40,14/01/2026,Orden de compra,Completado,223.20
324,O00324,179,5,3,2026-05-05,Feria internacional,Pendiente,148.40
325,O00325,43,2,22,2026-04-24,Contrato exportador,Completado,108.17
326,O00326,75,2,31,2026-06-27,Portal B2B,Completado,314.00
327,O00327,54,4,25,2026-04-23,Orden de compra,Observado,218.00
328,O00328,59,4,7,2026-04-10,Feria internacional,Pendiente,419.30
329,O00329,106,1,10,2026-05-02,Contrato exportador,Completado,566.46
330,O00330,191,1,18,2026-04-26,Portal B2B,Completado,532.00
331,O00331,13,2,24,2026-04-01,Orden de compra,Completado,112.00
332,O00332,190,1,39,2026-01-02,Feria internacional,Completado,549.18
333,O00333,109,4,20,2026-06-23,Contrato exportador,Pendiente,2563.93
334,O00334,82,5,20,2026-03-24,Portal B2B,Cancelado,178.08
335,O00335,58,6,1,2026-06-08,Orden de compra,Completado,515.60
336,O00336,171,2,18,2026-03-14,Feria internacional,Completado,660.40
337,O00337,179,4,5,2026-04-25,Contrato exportador,Completado,234.20
338,O00338,69,2,11,2026-02-02,Portal B2B,Completado,116.00
339,O00339,87,6,29,2026-06-05,Orden de compra,Completado,253.12
340,O00340,23,1,29,2026-02-07,Feria internacional,Completado,330.00
341,O00341,180,6,4,2026-02-14,Contrato exportador,Pendiente,498.00
342,O00342,74,6,9,2026-03-26,Portal B2B,Completado,61.89
343,O00343,100,5,16,2026-06-26,Orden de compra,Cancelado,626.52
344,O00344,158,5,15,2026-04-18,Feria internacional,Cancelado,338.40
345,O00345,164,1,31,2026-05-23,Contrato exportador,Pendiente,85.60
346,O00346,144,6,1,2026-02-21,Portal B2B,Observado,130.74
347,O00347,149,3,2,2026-02-05,Orden de compra,Observado,752.40
348,O00348,63,2,19,2026-02-08,Feria internacional,Completado,549.20
349,O00349,127,2,18,2026-01-08,Contrato exportador,Completado,726.80
350,O00350,109,2,6,2026-06-06,Portal B2B,Completado,105.40
351,O00351,182,5,37,2026-01-17,Orden de compra,Completado,747.33
352,O00352,64,1,10,2026-05-26,Feria internacional,Completado,110.40
353,O00353,94,2,39,2026-01-11,Contrato exportador,Completado,722.00
354,O00354,124,6,15,2026-05-15,Portal B2B,Completado,314.00
355,O00355,91,3,1,2026-01-24,Orden de compra,Completado,229.72
356,O00356,167,1,15,2026-06-22,Feria internacional,Cancelado,718.00
357,O00357,66,6,22,2026-06-07,Contrato exportador,Observado,374.00
358,O00358,195,6,34,2026-06-23,Portal B2B,Observado,87.16
359,O00359,81,3,2,2026-04-23,Orden de compra,Completado,178.80
360,O00360,112,2,3,2026-06-26,Feria internacional,Pendiente,-3977.81
361,O00361,174,5,1,2026-01-11,Contrato exportador,Completado,174.00
362,O00362,126,2,35,2026-06-10,Portal B2B,Completado,55.20
363,O00363,186,1,25,2026-01-15,Orden de compra,Completado,450.00
364,O00364,116,1,39,2026-06-08,Feria internacional,Completado,682.32
365,O00365,196,3,8,2026-05-14,Contrato exportador,Completado,91.60
366,O00366,164,1,19,2026-02-17,Portal B2B,Completado,87.16
367,O00367,38,1,15,2026-05-26,Orden de compra,Pendiente,70.40
368,O00368,122,5,18,2026-05-15,Feria internacional,Completado,330.36
369,O00369,87,1,32,2026-03-13,Contrato exportador,Completado,542.00
370,O00370,165,1,35,2026-02-24,Portal B2B,Cancelado,494.58
371,O00371,80,5,14,2026-01-01,Orden de compra,Completado,37.20
372,O00372,9,4,4,2026-02-13,Feria internacional,Pendiente,464.00
373,O00373,92,6,39,2026-02-19,Contrato exportador,Observado,148.80
374,O00374,198,4,23,2026-02-09,Portal B2B,Pendiente,178.08
375,O00375,9,5,18,2026-03-10,Orden de compra,Completado,324.00
376,O00376,15,3,26,2026-01-02,Feria internacional,Completado,316.40
377,O00377,17,2,28,2026-03-05,Contrato exportador,Cancelado,297.60
378,O00378,80,2,8,2026-02-07,Portal B2B,Completado,472.24
379,O00379,174,4,11,2026-04-18,Orden de compra,Completado,176.00
380,O00380,27,1,23,2026-02-07,Feria internacional,Cancelado,405.72
381,O00381,124,1,22,03/03/2026,Contrato exportador,Completado,332.40
382,O00382,171,5,10,2026-03-28,Portal B2B,Completado,233.60
383,O00383,14,1,1,2026-02-26,Orden de compra,Cancelado,476.90
384,O00384,7,5,30,2026-04-20,Feria internacional,Completado,375.00
385,O00385,28,1,17,2026-04-11,Contrato exportador,Completado,445.60
386,O00386,87,6,27,2026-03-11,Portal B2B,Completado,194.00
387,O00387,11,4,10,2026-04-06,Orden de compra,Completado,72.00
388,O00388,164,4,23,2026-01-15,Feria internacional,Pendiente,632.80
389,O00389,191,6,39,2026-01-28,Contrato exportador,Completado,298.00
390,O00390,26,6,14,09/04/2026,Portal B2B,Completado,266.26
391,O00391,26,4,17,2026-05-28,Orden de compra,Pendiente,270.00
392,O00392,14,6,25,2026-06-05,Feria internacional,Completado,242.58
393,O00393,175,1,28,2026-02-01,Contrato exportador,Observado,252.00
394,O00394,99,6,5,2026-03-22,Portal B2B,Completado,385.00
395,O00395,116,4,5,2026-04-18,Orden de compra,Completado,625.92
396,O00396,31,6,25,2026-05-17,Feria internacional,Completado,48.40
397,O00397,62,2,24,14/02/2026,Contrato exportador,Completado,282.00
398,O00398,98,1,1,2026-01-27,Portal B2B,Completado,515.40
